Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1733422865039,05/12/2024 18:21:05,1733422865039,0,05/12/2024 18:21:05,187004,8,questionnaire-vj9b,repeat-3dmk#5->-repeat-ku6w#2,41836269,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1733422880081,05/12/2024 18:21:20,1733422880081,0,05/12/2024 18:21:20,187004,8,questionnaire-vj9b,repeat-3dmk#5->-repeat-ku6w#2,41836269,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,15026,,,,
1,1733422865631,05/12/2024 18:21:05,1733404865631,-5,05/12/2024 08:21:05,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,41836273,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x703,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1733422873567,05/12/2024 18:21:13,1733404873567,-5,05/12/2024 08:21:13,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,41836273,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x703,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,7917,,,,
1,1733422938640,05/12/2024 18:22:18,1733404938640,-5,05/12/2024 08:22:18,187004,8,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#4,41836299,BLIND,12211463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1360x768,1360x641,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1733422948310,05/12/2024 18:22:28,1733404948310,-5,05/12/2024 08:22:28,187004,8,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#4,41836299,BLIND,12211463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1360x768,1360x641,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,END,9633,,,,
1,1733422963188,05/12/2024 18:22:43,1733404963188,-5,05/12/2024 08:22:43,187004,8,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#1,41836308,BLIND,12211472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1707x843,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1733422967616,05/12/2024 18:22:47,1733404967616,-5,05/12/2024 08:22:47,187004,8,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#1,41836308,BLIND,12211472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1707x843,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Accurate,,,,,info,,END,4411,,,,
1,1733422956837,05/12/2024 18:22:36,1733404956837,-5,05/12/2024 08:22:36,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,41836311,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1733422962354,05/12/2024 18:22:42,1733404962354,-5,05/12/2024 08:22:42,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,41836311,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,5505,,,,
1,1733423101812,05/12/2024 18:25:01,1733405101812,-5,05/12/2024 08:25:01,187004,8,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#2,41836355,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1733423131426,05/12/2024 18:25:31,1733405131426,-5,05/12/2024 08:25:31,187004,8,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#2,41836355,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,29593,,,,
1,1733424070402,05/12/2024 18:41:10,1733395270402,-8,05/12/2024 02:41:10,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#1,41836821,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,,,0,Debrieff,3,Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1733424104279,05/12/2024 18:41:44,1733395304279,-8,05/12/2024 02:41:44,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#1,41836821,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,,,0,Debrieff,3,Inaccurate~Accurate,1,Accurate,,,,,,info,,END,33871,,,,
1,1733424302822,05/12/2024 18:45:02,1733395502822,-8,05/12/2024 02:45:02,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,41836905,BLIND,12211462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1920x869,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1733424317913,05/12/2024 18:45:17,1733395517913,-8,05/12/2024 02:45:17,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,41836905,BLIND,12211462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1920x869,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,15079,,,,
1,1733424710593,05/12/2024 18:51:50,1733403110593,-6,05/12/2024 06:51:50,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,41837211,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1733424720412,05/12/2024 18:52:00,1733403120412,-6,05/12/2024 06:52:00,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,41837211,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,9804,,,,
1,1733424950167,05/12/2024 18:55:50,1733403350167,-6,05/12/2024 06:55:50,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#1,41837422,BLIND,12211690,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1463x823,730x735,,,0,Debrieff,3,Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1733424992976,05/12/2024 18:56:32,1733403392976,-6,05/12/2024 06:56:32,187004,8,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#1,41837422,BLIND,12211690,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1463x823,730x735,,,0,Debrieff,3,Inaccurate~Accurate,2,,Accurate,,,,,info,,END,42791,,,,
1,1733426592330,05/12/2024 19:23:12,1733408592330,-5,05/12/2024 09:23:12,187004,8,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#2,41838104,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1733426609258,05/12/2024 19:23:29,1733408609258,-5,05/12/2024 09:23:29,187004,8,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#2,41838104,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,16898,,,,
1,1733427708709,05/12/2024 19:41:48,1733406108709,-6,05/12/2024 07:41:48,187004,8,questionnaire-vj9b,repeat-3dmk#5->-repeat-ku6w#1,41838620,BLIND,12211556,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1200,1920x1073,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1733427861512,05/12/2024 19:44:21,1733406261512,-6,05/12/2024 07:44:21,187004,8,questionnaire-vj9b,repeat-3dmk#5->-repeat-ku6w#1,41838620,BLIND,12211556,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1200,1920x1073,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
3,1733427865983,05/12/2024 19:44:25,1733406265983,-6,05/12/2024 07:44:25,187004,8,questionnaire-vj9b,repeat-3dmk#5->-repeat-ku6w#1,41838620,BLIND,12211556,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1200,1920x1073,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,END,157238,,,,
END OF FILE
