Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
4,1736886931796,14/01/2025 20:35:31,1736865331796,-6,14/01/2025 08:35:31,153647,19,task-efz1,,42478598,BLIND,12394458,,complete,,6786c82bc6b04880df2fcd31,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,10902,,,,0,,,,,,,,,,,
5,1736887062295,14/01/2025 20:37:42,1736865462295,-6,14/01/2025 08:37:42,153647,19,task-efz1,,42478598,BLIND,12394458,,complete,,6786c82bc6b04880df2fcd31,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
6,1736887062298,14/01/2025 20:37:42,1736865462298,-6,14/01/2025 08:37:42,153647,19,task-efz1,,42478598,BLIND,12394458,,complete,,6786c82bc6b04880df2fcd31,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,10902,,,,0,,,,,,,,,,,
7,1736887115905,14/01/2025 20:38:35,1736865515905,-6,14/01/2025 08:38:35,153647,19,task-efz1,,42478598,BLIND,12394458,,complete,,6786c82bc6b04880df2fcd31,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
8,1736887115909,14/01/2025 20:38:35,1736865515909,-6,14/01/2025 08:38:35,153647,19,task-efz1,,42478598,BLIND,12394458,,complete,,6786c82bc6b04880df2fcd31,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,10902,,,,0,,,,,,,,,,,
1,1736886506621,14/01/2025 20:28:26,1736864906621,-6,14/01/2025 08:28:26,153647,19,task-efz1,,42478638,BLIND,12394465,,complete,,6786c883480d31c2b71c40f3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736886529828,14/01/2025 20:28:49,1736864929828,-6,14/01/2025 08:28:49,153647,19,task-efz1,,42478638,BLIND,12394465,,complete,,6786c883480d31c2b71c40f3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,23219.600000023842,23208.800000000003,23219.600000023842,23219.600000023842,23208.800000000003,23219.600000023842,1,23219.600000023842,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736886529833,14/01/2025 20:28:49,1736864929833,-6,14/01/2025 08:28:49,153647,19,task-efz1,,42478638,BLIND,12394465,,complete,,6786c883480d31c2b71c40f3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,23191,,,,0,,,,,,,,,,,
1,1736886560689,14/01/2025 20:29:20,1736857760689,-8,14/01/2025 04:29:20,153647,19,task-efz1,,42478655,BLIND,12394468,,complete,,6786c8fb7e4f7019ff80b574,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x991,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736886666948,14/01/2025 20:31:06,1736857866948,-8,14/01/2025 04:31:06,153647,19,task-efz1,,42478655,BLIND,12394468,,complete,,6786c8fb7e4f7019ff80b574,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x991,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,116617.19999999925,116603.1,116617.19999999925,116617.19999999925,116603.1,116617.19999999925,1,116617.19999999925,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736886666954,14/01/2025 20:31:06,1736857866954,-8,14/01/2025 04:31:06,153647,19,task-efz1,,42478655,BLIND,12394468,,complete,,6786c8fb7e4f7019ff80b574,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x991,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,106232,,,,0,,,,,,,,,,,
1,1736886574247,14/01/2025 20:29:34,1736868574247,-5,14/01/2025 10:29:34,153647,19,task-efz1,,42478659,BLIND,12394470,,complete,,6786c8fb6d0041c89532830f,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736886587158,14/01/2025 20:29:47,1736868587158,-5,14/01/2025 10:29:47,153647,19,task-efz1,,42478659,BLIND,12394470,,complete,,6786c8fb6d0041c89532830f,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,12926.094000000003,12909.494,12926.094000000003,12926.094000000003,12909.494,12926.094000000003,1,12926.094000000003,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736886587161,14/01/2025 20:29:47,1736868587161,-5,14/01/2025 10:29:47,153647,19,task-efz1,,42478659,BLIND,12394470,,complete,,6786c8fb6d0041c89532830f,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,12885,,,,0,,,,,,,,,,,
1,1736886830416,14/01/2025 20:33:50,1736861630416,-7,14/01/2025 06:33:50,153647,19,task-efz1,,42478789,BLIND,12394509,,complete,,6786c9fb82935a1b3dc92424,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736886850780,14/01/2025 20:34:10,1736861650780,-7,14/01/2025 06:34:10,153647,19,task-efz1,,42478789,BLIND,12394509,,complete,,6786c9fb82935a1b3dc92424,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,20388.067999904633,20382.868000000002,20388.067999904633,20388.067999904633,20382.868000000002,20388.067999904633,1,20388.067999904633,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736886850783,14/01/2025 20:34:10,1736861650783,-7,14/01/2025 06:34:10,153647,19,task-efz1,,42478789,BLIND,12394509,,complete,,6786c9fb82935a1b3dc92424,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,20345,,,,0,,,,,,,,,,,
1,1736886984598,14/01/2025 20:36:24,1736858184598,-8,14/01/2025 04:36:24,153647,19,task-efz1,,42478875,BLIND,12394522,,complete,,6786cab2d716eb4cdd4ea032,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Study Welcome,11,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736886988711,14/01/2025 20:36:28,1736858188711,-8,14/01/2025 04:36:28,153647,19,task-efz1,,42478875,BLIND,12394522,,complete,,6786cab2d716eb4cdd4ea032,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Study Welcome,11,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,4137.507999976158,4132.407999999999,4137.507999976158,4137.507999976158,4132.407999999999,4137.507999976158,1,4137.507999976158,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736886988714,14/01/2025 20:36:28,1736858188714,-8,14/01/2025 04:36:28,153647,19,task-efz1,,42478875,BLIND,12394522,,complete,,6786cab2d716eb4cdd4ea032,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Study Welcome,11,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,4095,,,,0,,,,,,,,,,,
1,1736887610134,14/01/2025 20:46:50,1736866010134,-6,14/01/2025 08:46:50,153647,19,task-efz1,,42479286,BLIND,12394608,,complete,,6786c56d93061285158d9bca,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1034x571,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736887614897,14/01/2025 20:46:54,1736866014897,-6,14/01/2025 08:46:54,153647,19,task-efz1,,42479286,BLIND,12394608,,complete,,6786c56d93061285158d9bca,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1034x571,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,4816.999999952317,4810.700000000001,4816.999999952317,4816.999999952317,4810.700000000001,4816.999999952317,1,4816.999999952317,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736887614901,14/01/2025 20:46:54,1736866014901,-6,14/01/2025 08:46:54,153647,19,task-efz1,,42479286,BLIND,12394608,,complete,,6786c56d93061285158d9bca,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1034x571,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,4718,,,,0,,,,,,,,,,,
1,1736888039919,14/01/2025 20:53:59,1736866439919,-6,14/01/2025 08:53:59,153647,19,task-efz1,,42479530,BLIND,12394656,,complete,,6786cecb5678a328c0b1a88a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736888148905,14/01/2025 20:55:48,1736866548905,-6,14/01/2025 08:55:48,153647,19,task-efz1,,42479530,BLIND,12394656,,complete,,6786cecb5678a328c0b1a88a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,109002.10000000596,108987.3,109002.10000000596,109002.10000000596,108987.3,109002.10000000596,1,109002.10000000596,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736888148910,14/01/2025 20:55:48,1736866548910,-6,14/01/2025 08:55:48,153647,19,task-efz1,,42479530,BLIND,12394656,,complete,,6786cecb5678a328c0b1a88a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,108961,,,,0,,,,,,,,,,,
1,1736888083215,14/01/2025 20:54:43,1736866483215,-6,14/01/2025 08:54:43,153647,19,task-efz1,,42479589,BLIND,12394667,,complete,,6786cefbfc0d3815f513d650,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1708x792,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736892390907,14/01/2025 22:06:30,1736870790907,-6,14/01/2025 10:06:30,153647,19,task-efz1,,42479589,BLIND,12394667,,complete,,6786cefbfc0d3815f513d650,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1708x792,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,4307715.2,4307698.7,4307715.2,4307715.2,4307698.7,4307715.2,1,4307715.2,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736892390915,14/01/2025 22:06:30,1736870790915,-6,14/01/2025 10:06:30,153647,19,task-efz1,,42479589,BLIND,12394667,,complete,,6786cefbfc0d3815f513d650,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1708x792,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,4307665,,,,0,,,,,,,,,,,
1,1736888860763,14/01/2025 21:07:40,1736870860763,-5,14/01/2025 11:07:40,153647,19,task-efz1,,42479871,BLIND,12394728,,complete,,6786d1fb415168abd9f228e9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736888875023,14/01/2025 21:07:55,1736870875023,-5,14/01/2025 11:07:55,153647,19,task-efz1,,42479871,BLIND,12394728,,complete,,6786d1fb415168abd9f228e9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,17209.4,17192.7,17209.4,17209.4,17192.7,17209.4,1,17209.4,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736888875032,14/01/2025 21:07:55,1736870875032,-5,14/01/2025 11:07:55,153647,19,task-efz1,,42479871,BLIND,12394728,,complete,,6786d1fb415168abd9f228e9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,14243,,,,0,,,,,,,,,,,
1,1736889531750,14/01/2025 21:18:51,1736867931750,-6,14/01/2025 09:18:51,153647,19,task-efz1,,42480132,BLIND,12394789,,complete,,6786d2d8d631bf84868d9de2,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x630,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736889590345,14/01/2025 21:19:50,1736867990345,-6,14/01/2025 09:19:50,153647,19,task-efz1,,42480132,BLIND,12394789,,complete,,6786d2d8d631bf84868d9de2,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x630,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,58630.37199998808,58614.07199999999,58630.37199998808,58630.37199998808,58614.07199999999,58630.37199998808,1,58630.37199998808,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736889590356,14/01/2025 21:19:50,1736867990356,-6,14/01/2025 09:19:50,153647,19,task-efz1,,42480132,BLIND,12394789,,complete,,6786d2d8d631bf84868d9de2,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x630,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,58581,,,,0,,,,,,,,,,,
1,1736889611404,14/01/2025 21:20:11,1736860811404,-8,14/01/2025 05:20:11,153647,19,task-efz1,,42480178,BLIND,12394798,,complete,,6786d4e4b18cba5787ac1243,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736889824188,14/01/2025 21:23:44,1736861024188,-8,14/01/2025 05:23:44,153647,19,task-efz1,,42480178,BLIND,12394798,,complete,,6786d4e4b18cba5787ac1243,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,212787.24,212777.24,212787.24,212787.24,212777.24,212787.24,1,212787.24,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736889824194,14/01/2025 21:23:44,1736861024194,-8,14/01/2025 05:23:44,153647,19,task-efz1,,42480178,BLIND,12394798,,complete,,6786d4e4b18cba5787ac1243,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,212783,,,,0,,,,,,,,,,,
1,1736889747084,14/01/2025 21:22:27,1736871747084,-5,14/01/2025 11:22:27,153647,19,task-efz1,,42480203,BLIND,12394803,,complete,,6786d32a329b1d694103f701,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1600x732,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736890075036,14/01/2025 21:27:55,1736872075036,-5,14/01/2025 11:27:55,153647,19,task-efz1,,42480203,BLIND,12394803,,complete,,6786d32a329b1d694103f701,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1600x759,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,327996.212,327979.612,327996.212,327996.212,327979.612,327996.212,1,327996.212,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736890075043,14/01/2025 21:27:55,1736872075043,-5,14/01/2025 11:27:55,153647,19,task-efz1,,42480203,BLIND,12394803,,complete,,6786d32a329b1d694103f701,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1600x759,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,327906,,,,0,,,,,,,,,,,
1,1736889768641,14/01/2025 21:22:48,1736864568641,-7,14/01/2025 07:22:48,153647,19,task-efz1,,42480229,BLIND,12394807,,complete,,6786d599415168abd9f22a11,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x960,1440x825,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736889771697,14/01/2025 21:22:51,1736864571697,-7,14/01/2025 07:22:51,153647,19,task-efz1,,42480229,BLIND,12394807,,complete,,6786d599415168abd9f22a11,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x960,1440x825,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,3084.60000000298,3076.2999999999993,3084.60000000298,3084.60000000298,3076.2999999999993,3084.60000000298,1,3084.60000000298,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736889771700,14/01/2025 21:22:51,1736864571700,-7,14/01/2025 07:22:51,153647,19,task-efz1,,42480229,BLIND,12394807,,complete,,6786d599415168abd9f22a11,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x960,1440x825,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,3024,,,,0,,,,,,,,,,,
1,1736890889419,14/01/2025 21:41:29,1736872889419,-5,14/01/2025 11:41:29,153647,19,task-efz1,,42480700,BLIND,12394923,,complete,,6786d9e7c062fa1d0c15ffc3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x725,,,0,Study Welcome,11,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736890894354,14/01/2025 21:41:34,1736872894354,-5,14/01/2025 11:41:34,153647,19,task-efz1,,42480700,BLIND,12394923,,complete,,6786d9e7c062fa1d0c15ffc3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x725,,,0,Study Welcome,11,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,4960.590000023842,4950.09,4960.590000023842,4960.590000023842,4950.09,4960.590000023842,1,4960.590000023842,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736890894358,14/01/2025 21:41:34,1736872894358,-5,14/01/2025 11:41:34,153647,19,task-efz1,,42480700,BLIND,12394923,,complete,,6786d9e7c062fa1d0c15ffc3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x725,,,0,Study Welcome,11,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,4919,,,,0,,,,,,,,,,,
1,1736890894161,14/01/2025 21:41:34,1736862094161,-8,14/01/2025 05:41:34,153647,19,task-efz1,,42480707,BLIND,12394924,,complete,,6786d9fb480d31c2b71c46d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1680x1050,1680x966,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736890896650,14/01/2025 21:41:36,1736862096650,-8,14/01/2025 05:41:36,153647,19,task-efz1,,42480707,BLIND,12394924,,complete,,6786d9fb480d31c2b71c46d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1680x1050,1680x966,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,2494.7400000000002,2478.1,2494.7400000000002,2494.7400000000002,2478.1,2494.7400000000002,1,2494.7400000000002,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
