"","Participant.Private.ID","Display","emo_rate","Spreadsheet..memory","Img","Object.ID","aff_type"
"5046",11416249,"image",6,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-78","arousal"
"5047",11416249,"image",9,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-51","valence"
"5048",11416249,"image",6,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-78","arousal"
"5049",11416249,"image",1,"target","Landscapes_037_v.jpg","object-51","valence"
"5050",11416249,"image",3,"target","Landscapes_037_v.jpg","object-78","arousal"
"5051",11416249,"image",1,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"5052",11416249,"image",6,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"5053",11416249,"image",1,"target","NegHighNonsoc_2.jpg","object-51","valence"
"5054",11416249,"image",8,"target","NegHighNonsoc_2.jpg","object-78","arousal"
"5055",11416249,"image",1,"target","3b28318716c8f229919610055035ba3e.jpg","object-51","valence"
"5056",11416249,"image",7,"target","3b28318716c8f229919610055035ba3e.jpg","object-78","arousal"
"5057",11416249,"image",3,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"5058",11416249,"image",7,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-78","arousal"
"5059",11416249,"image",3,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-78","arousal"
"5060",11416249,"image",8,"target","ffbf67b06880abe66cf01e4026e70732.jpg","object-78","arousal"
"5061",11416249,"image",2,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-51","valence"
"5062",11416249,"image",8,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-78","arousal"
"5063",11416249,"image",8,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-51","valence"
"5064",11416249,"image",3,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-78","arousal"
"5065",11416249,"image",9,"target","Landscapes_128_h.jpg","object-51","valence"
"5066",11416249,"image",2,"target","Landscapes_128_h.jpg","object-78","arousal"
"5067",11416249,"image",1,"target","Landscapes_070_h.jpg","object-51","valence"
"5068",11416249,"image",9,"target","Landscapes_070_h.jpg","object-78","arousal"
"5069",11416249,"image",3,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-78","arousal"
"5070",11416249,"image",9,"target","Landscapes_076_h.jpg","object-78","arousal"
"5071",11416249,"image",2,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-78","arousal"
"5072",11416249,"image",1,"target","Lava 1.jpg","object-51","valence"
"5073",11416249,"image",8,"target","Lava 1.jpg","object-78","arousal"
"5074",11416249,"image",2,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-78","arousal"
"5075",11416249,"image",2,"target","Landscapes_164_h.jpg","object-51","valence"
"5076",11416249,"image",2,"target","Landscapes_164_h.jpg","object-78","arousal"
"5077",11416249,"image",2,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-78","arousal"
"5078",11416249,"image",2,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"5079",11416249,"image",8,"target","fec11dda30431706f5eb888ce3492570.jpg","object-78","arousal"
"5080",11416249,"image",2,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-78","arousal"
"5081",11416249,"image",8,"target","NegHighNonsoc_23.jpg","object-78","arousal"
"5082",11416249,"image",2,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-51","valence"
"5083",11416249,"image",8,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-78","arousal"
"5084",11416249,"image",3,"target","4ac57136ce3cb26139934fb136585395.jpg","object-51","valence"
"5085",11416249,"image",8,"target","4ac57136ce3cb26139934fb136585395.jpg","object-78","arousal"
"5086",11416249,"image",2,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-51","valence"
"5087",11416249,"image",7,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-78","arousal"
"5088",11416249,"image",9,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-51","valence"
"5089",11416249,"image",3,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-78","arousal"
"5090",11416249,"image",8,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-51","valence"
"5091",11416249,"image",3,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-78","arousal"
"5092",11416249,"image",3,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-78","arousal"
"5093",11416249,"image",8,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-51","valence"
"5094",11416249,"image",3,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-78","arousal"
"5095",11416249,"image",3,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-78","arousal"
"5096",11416249,"image",9,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-51","valence"
"5097",11416249,"image",3,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-78","arousal"
"5098",11416249,"image",8,"target","Landscapes_032_v.jpg","object-51","valence"
"5099",11416249,"image",3,"target","Landscapes_032_v.jpg","object-78","arousal"
"5100",11416284,"image",3,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-51","valence"
"5101",11416284,"image",6,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-78","arousal"
"5102",11416284,"image",3,"target","NegMidNonsoc_23.jpg","object-51","valence"
"5103",11416284,"image",5,"target","NegMidNonsoc_23.jpg","object-78","arousal"
"5104",11416284,"image",2,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-51","valence"
"5105",11416284,"image",7,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-78","arousal"
"5106",11416284,"image",5,"target","Landscapes_037_v.jpg","object-51","valence"
"5107",11416284,"image",3,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-51","valence"
"5108",11416284,"image",6,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-78","arousal"
"5109",11416284,"image",8,"target","Lightning 1.jpg","object-51","valence"
"5110",11416284,"image",7,"target","Lightning 1.jpg","object-78","arousal"
"5111",11416284,"image",5,"target","Grass 6.jpg","object-51","valence"
"5112",11416284,"image",7,"target","Landscapes_164_h.jpg","object-51","valence"
"5113",11416284,"image",6,"target","Landscapes_164_h.jpg","object-78","arousal"
"5114",11416284,"image",4,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"5115",11416284,"image",4,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-78","arousal"
"5116",11416284,"image",3,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-51","valence"
"5117",11416284,"image",1,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-78","arousal"
"5118",11416284,"image",4,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-51","valence"
"5119",11416284,"image",5,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-78","arousal"
"5120",11416284,"image",5,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-51","valence"
"5121",11416284,"image",8,"target","Landscapes_128_h.jpg","object-51","valence"
"5122",11416284,"image",7,"target","Landscapes_128_h.jpg","object-78","arousal"
"5123",11416284,"image",3,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-51","valence"
"5124",11416284,"image",5,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-78","arousal"
"5125",11416284,"image",2,"target","Landscapes_070_h.jpg","object-51","valence"
"5126",11416284,"image",1,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"5127",11416284,"image",7,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"5128",11416284,"image",3,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-51","valence"
"5129",11416284,"image",3,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-51","valence"
"5130",11416284,"image",4,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-51","valence"
"5131",11416284,"image",5,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-78","arousal"
"5132",11416284,"image",1,"target","NegHighNonsoc_23.jpg","object-51","valence"
"5133",11416284,"image",7,"target","NegHighNonsoc_23.jpg","object-78","arousal"
"5134",11416284,"image",3,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-51","valence"
"5135",11416284,"image",3,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-78","arousal"
"5136",11416284,"image",7,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-51","valence"
"5137",11416284,"image",6,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-78","arousal"
"5138",11416284,"image",1,"target","ffbf67b06880abe66cf01e4026e70732.jpg","object-51","valence"
"5139",11416284,"image",4,"target","ffbf67b06880abe66cf01e4026e70732.jpg","object-78","arousal"
"5140",11416284,"image",3,"target","NegHighNonsoc_10.jpg","object-51","valence"
"5141",11416284,"image",6,"target","NegHighNonsoc_10.jpg","object-78","arousal"
"5142",11416284,"image",2,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-51","valence"
"5143",11416284,"image",6,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-78","arousal"
"5144",11416284,"image",1,"target","Landscapes_005_h.jpg","object-51","valence"
"5145",11416284,"image",9,"target","Landscapes_005_h.jpg","object-78","arousal"
"5146",11416284,"image",3,"target","4ac57136ce3cb26139934fb136585395.jpg","object-51","valence"
"5147",11416284,"image",3,"target","Landscapes_011_h.jpg","object-51","valence"
"5148",11416284,"image",1,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-51","valence"
"5149",11416284,"image",4,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-78","arousal"
"5150",11416284,"image",1,"target","Landscapes_076_h.jpg","object-51","valence"
"5151",11416284,"image",5,"target","Landscapes_076_h.jpg","object-78","arousal"
"5152",11416284,"image",6,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-51","valence"
"5153",11416284,"image",4,"target","Lava 1.jpg","object-51","valence"
"5154",11416284,"image",3,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-51","valence"
"5155",11416284,"image",6,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-78","arousal"
"5156",11416284,"image",6,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-78","arousal"
"5157",11416284,"image",2,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"5158",11416284,"image",7,"target","fec11dda30431706f5eb888ce3492570.jpg","object-78","arousal"
"5159",11416284,"image",6,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-51","valence"
"5160",11416284,"image",6,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-78","arousal"
"5161",11416284,"image",2,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-51","valence"
"5162",11416284,"image",6,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-51","valence"
"5163",11416284,"image",3,"target","ffb4a2224773cc9402115b14ee95ee01.jpg","object-51","valence"
"5164",11416284,"image",3,"target","3a28649190d86c53706846e0df52129b.jpg","object-51","valence"
"5165",11416284,"image",3,"target","3a28649190d86c53706846e0df52129b.jpg","object-78","arousal"
"5166",11416284,"image",4,"target","NegMidNonsoc_20.jpg","object-51","valence"
"5167",11416284,"image",4,"target","3b28318716c8f229919610055035ba3e.jpg","object-51","valence"
"5168",11416284,"image",9,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-51","valence"
"5169",11416284,"image",9,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-78","arousal"
"5170",11416284,"image",3,"target","NegHighNonsoc_2.jpg","object-51","valence"
"5171",11416284,"image",6,"target","NegHighNonsoc_2.jpg","object-78","arousal"
"5172",11455846,"image",7,"target","fdba06ca0c1cd11d6ee0d98573e406e8.jpg","object-51","valence"
"5173",11455846,"image",4,"target","fdba06ca0c1cd11d6ee0d98573e406e8.jpg","object-78","arousal"
"5174",11455846,"image",1,"target","fe20fb1d85b9e167448d8579e2dc9afa.jpg","object-51","valence"
"5175",11455846,"image",1,"target","fe20fb1d85b9e167448d8579e2dc9afa.jpg","object-78","arousal"
"5176",11455846,"image",6,"target","fe5e73a188c13e29c0d52cc4fd6f28e9.jpg","object-51","valence"
"5177",11455846,"image",4,"target","fe5e73a188c13e29c0d52cc4fd6f28e9.jpg","object-78","arousal"
"5178",11455846,"image",5,"target","fed68ff713db60eac84b65889ac38028.jpg","object-51","valence"
"5179",11455846,"image",2,"target","fed68ff713db60eac84b65889ac38028.jpg","object-78","arousal"
"5180",11455846,"image",8,"target","c9b37e0251acb3852cfa984af9422718.jpg","object-51","valence"
"5181",11455846,"image",3,"target","c9b37e0251acb3852cfa984af9422718.jpg","object-78","arousal"
"5182",11455846,"image",2,"target","2f07d5fc0d8464c81783119fa98c83ec.jpg","object-51","valence"
"5183",11455846,"image",1,"target","2f07d5fc0d8464c81783119fa98c83ec.jpg","object-78","arousal"
"5184",11455846,"image",3,"target","NeutMidNonsoc_8.jpg","object-51","valence"
"5185",11455846,"image",1,"target","NeutMidNonsoc_8.jpg","object-78","arousal"
"5186",11455846,"image",1,"target","a3c07962576e26bf069a586249b4729d.jpg","object-51","valence"
"5187",11455846,"image",1,"target","a3c07962576e26bf069a586249b4729d.jpg","object-78","arousal"
"5188",11455846,"image",1,"target","NegMidNonsoc_21.jpg","object-51","valence"
"5189",11455846,"image",1,"target","NegMidNonsoc_21.jpg","object-78","arousal"
"5190",11455846,"image",3,"target","ccffa36581808a0f8ac1dbc98ffac6d4.jpg","object-51","valence"
"5191",11455846,"image",3,"target","ccffa36581808a0f8ac1dbc98ffac6d4.jpg","object-78","arousal"
"5192",11455846,"image",2,"target","05d8821c014d8c5811839b8245fef778.jpg","object-51","valence"
"5193",11455846,"image",4,"target","05d8821c014d8c5811839b8245fef778.jpg","object-78","arousal"
"5194",11455846,"image",8,"target","6a428827436fae2f1dc16138cf69fbc3.jpg","object-51","valence"
"5195",11455846,"image",4,"target","6a428827436fae2f1dc16138cf69fbc3.jpg","object-78","arousal"
"5196",11455846,"image",8,"target","ff52ebec9d07da7fd2f4fc3dd5ab07fa.jpg","object-51","valence"
"5197",11455846,"image",4,"target","ff52ebec9d07da7fd2f4fc3dd5ab07fa.jpg","object-78","arousal"
"5198",11455846,"image",9,"target","Landscapes_112_v.jpg","object-51","valence"
"5199",11455846,"image",7,"target","Landscapes_112_v.jpg","object-78","arousal"
"5200",11455846,"image",5,"target","05e0ccb29e66f0205468594900a6183c.jpg","object-51","valence"
"5201",11455846,"image",2,"target","05e0ccb29e66f0205468594900a6183c.jpg","object-78","arousal"
"5202",11455846,"image",1,"target","3be1dc1cbac8f940252b3cb095d56548.jpg","object-51","valence"
"5203",11455846,"image",1,"target","3be1dc1cbac8f940252b3cb095d56548.jpg","object-78","arousal"
"5204",11455846,"image",6,"target","9429c67f6cd1ee28595e7f303408801b.jpg","object-51","valence"
"5205",11455846,"image",3,"target","9429c67f6cd1ee28595e7f303408801b.jpg","object-78","arousal"
"5206",11455846,"image",1,"target","Landscapes_058_h.jpg","object-51","valence"
"5207",11455846,"image",1,"target","Landscapes_058_h.jpg","object-78","arousal"
"5208",11455846,"image",1,"target","52ffa3e5889e09af34e5fe0491aa89b8.jpg","object-51","valence"
"5209",11455846,"image",2,"target","52ffa3e5889e09af34e5fe0491aa89b8.jpg","object-78","arousal"
"5210",11455846,"image",9,"target","1ded6e97d0ad65c21ef12e8872f75185.jpg","object-51","valence"
"5211",11455846,"image",6,"target","1ded6e97d0ad65c21ef12e8872f75185.jpg","object-78","arousal"
"5212",11455846,"image",9,"target","ff4d01d75d50faf331cafb1b94574410.jpg","object-51","valence"
"5213",11455846,"image",5,"target","ff4d01d75d50faf331cafb1b94574410.jpg","object-78","arousal"
"5214",11455846,"image",7,"target","1e94ffb7f9974a4e16b4667988e5fe04.jpg","object-51","valence"
"5215",11455846,"image",3,"target","1e94ffb7f9974a4e16b4667988e5fe04.jpg","object-78","arousal"
"5216",11455846,"image",3,"target","ffef5b6ece3a2dda515e981c7b22d3fd.jpg","object-51","valence"
"5217",11455846,"image",1,"target","ffef5b6ece3a2dda515e981c7b22d3fd.jpg","object-78","arousal"
"5218",11455846,"image",8,"target","2fc170131665d79a6c9d0f52ae59bbce.jpg","object-51","valence"
"5219",11455846,"image",6,"target","2fc170131665d79a6c9d0f52ae59bbce.jpg","object-78","arousal"
"5220",11455846,"image",1,"target","98e1de33aecf9079ec4fef36414a6b93.jpg","object-51","valence"
"5221",11455846,"image",3,"target","98e1de33aecf9079ec4fef36414a6b93.jpg","object-78","arousal"
"5222",11455846,"image",3,"target","Solar panel 1.jpg","object-51","valence"
"5223",11455846,"image",1,"target","Solar panel 1.jpg","object-78","arousal"
"5224",11455846,"image",3,"target","3ed4c65eb4ba874e455ada92d56a3ff9.jpg","object-51","valence"
"5225",11455846,"image",3,"target","3ed4c65eb4ba874e455ada92d56a3ff9.jpg","object-78","arousal"
"5226",11455846,"image",2,"target","NeutMidNonsoc_6.jpg","object-51","valence"
"5227",11455846,"image",1,"target","NeutMidNonsoc_6.jpg","object-78","arousal"
"5228",11455846,"image",7,"target","06d26db007c559279f26819efcdd8c97.jpg","object-51","valence"
"5229",11455846,"image",3,"target","06d26db007c559279f26819efcdd8c97.jpg","object-78","arousal"
"5230",11455846,"image",1,"target","Destruction 2.jpg","object-51","valence"
"5231",11455846,"image",3,"target","Destruction 2.jpg","object-78","arousal"
"5232",11455846,"image",1,"target","3ad1eaf82976bfcd62fdf7efe3f73714.jpg","object-51","valence"
"5233",11455846,"image",1,"target","3ad1eaf82976bfcd62fdf7efe3f73714.jpg","object-78","arousal"
"5234",11455846,"image",2,"target","7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg","object-51","valence"
"5235",11455846,"image",2,"target","7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg","object-78","arousal"
"5236",11455846,"image",7,"target","02c05e69286823f10f4ab01f26fc6812.jpg","object-51","valence"
"5237",11455846,"image",4,"target","02c05e69286823f10f4ab01f26fc6812.jpg","object-78","arousal"
"5238",11455846,"image",6,"target","1eafbbd1f74c8a605ae44aaa0c029ff5.jpg","object-51","valence"
"5239",11455846,"image",2,"target","1eafbbd1f74c8a605ae44aaa0c029ff5.jpg","object-78","arousal"
"5240",11455846,"image",6,"target","fc7354a0bbef269140ce76bff20aa450.jpg","object-51","valence"
"5241",11455846,"image",2,"target","fc7354a0bbef269140ce76bff20aa450.jpg","object-78","arousal"
"5242",11455846,"image",1,"target","Landscapes_033_h.jpg","object-51","valence"
"5243",11455846,"image",1,"target","Landscapes_033_h.jpg","object-78","arousal"
"5244",11455846,"image",1,"target","NegMidNonsoc_17.jpg","object-51","valence"
"5245",11455846,"image",6,"target","NegMidNonsoc_17.jpg","object-78","arousal"
"5246",11455846,"image",6,"target","01eaa9d3e93ad66b6182e77489aa56ea.jpg","object-51","valence"
"5247",11455846,"image",2,"target","01eaa9d3e93ad66b6182e77489aa56ea.jpg","object-78","arousal"
"5248",11455846,"image",4,"target","6e2de1dd06b840fb0c30558af808c851.jpg","object-51","valence"
"5249",11455846,"image",1,"target","6e2de1dd06b840fb0c30558af808c851.jpg","object-78","arousal"
"5250",11455846,"image",1,"target","NegMidNonsoc_5.jpg","object-51","valence"
"5251",11455846,"image",1,"target","NegMidNonsoc_5.jpg","object-78","arousal"
"5252",11455846,"image",6,"target","3e63504a056f9ae4d031ef5b232068fc.jpg","object-51","valence"
"5253",11455846,"image",3,"target","3e63504a056f9ae4d031ef5b232068fc.jpg","object-78","arousal"
"5254",11455846,"image",7,"target","3b801dce0def3b08832596e9d9c49581.jpg","object-51","valence"
"5255",11455846,"image",1,"target","3b801dce0def3b08832596e9d9c49581.jpg","object-78","arousal"
"5256",11455846,"image",5,"target","3aa18c7989615cbf9e84d32f0039e64f.jpg","object-51","valence"
"5257",11455846,"image",4,"target","3aa18c7989615cbf9e84d32f0039e64f.jpg","object-78","arousal"
"5258",11455846,"image",9,"target","3e7d77afa0df3f55870ed51e1786d9dd.jpg","object-51","valence"
"5259",11455846,"image",2,"target","3e7d77afa0df3f55870ed51e1786d9dd.jpg","object-78","arousal"
"5260",11455846,"image",8,"target","Lake 11.jpg","object-51","valence"
"5261",11455846,"image",5,"target","Lake 11.jpg","object-78","arousal"
"5262",11455846,"image",8,"target","fec7756d48d357270fcfa030a36914be.jpg","object-51","valence"
"5263",11455846,"image",2,"target","fec7756d48d357270fcfa030a36914be.jpg","object-78","arousal"
"5264",11455846,"image",3,"target","5f560d80ea8dffbb6034d4d3478377d4.jpg","object-51","valence"
"5265",11455846,"image",2,"target","5f560d80ea8dffbb6034d4d3478377d4.jpg","object-78","arousal"
"5266",11455846,"image",2,"target","2dd0aad5b99bf1d8f7739cdc4f2ae114.jpg","object-51","valence"
"5267",11455846,"image",3,"target","2dd0aad5b99bf1d8f7739cdc4f2ae114.jpg","object-78","arousal"
"5268",11455846,"image",1,"target","fef52d08fa721202036106f66f1505ac.jpg","object-51","valence"
"5269",11455846,"image",2,"target","fef52d08fa721202036106f66f1505ac.jpg","object-78","arousal"
"5270",11455846,"image",4,"target","7096db64fae6464d83aba73b658251b8.jpg","object-51","valence"
"5271",11455846,"image",1,"target","7096db64fae6464d83aba73b658251b8.jpg","object-78","arousal"
"5272",11455848,"image",8,"target","5f560d80ea8dffbb6034d4d3478377d4.jpg","object-51","valence"
"5273",11455848,"image",3,"target","5f560d80ea8dffbb6034d4d3478377d4.jpg","object-78","arousal"
"5274",11455848,"image",6,"target","01eaa9d3e93ad66b6182e77489aa56ea.jpg","object-51","valence"
"5275",11455848,"image",4,"target","01eaa9d3e93ad66b6182e77489aa56ea.jpg","object-78","arousal"
"5276",11455848,"image",4,"target","NeutMidNonsoc_8.jpg","object-51","valence"
"5277",11455848,"image",4,"target","NeutMidNonsoc_8.jpg","object-78","arousal"
"5278",11455848,"image",1,"target","fe20fb1d85b9e167448d8579e2dc9afa.jpg","object-51","valence"
"5279",11455848,"image",2,"target","fe20fb1d85b9e167448d8579e2dc9afa.jpg","object-78","arousal"
"5280",11455848,"image",6,"target","c9b37e0251acb3852cfa984af9422718.jpg","object-51","valence"
"5281",11455848,"image",4,"target","c9b37e0251acb3852cfa984af9422718.jpg","object-78","arousal"
"5282",11455848,"image",3,"target","98e1de33aecf9079ec4fef36414a6b93.jpg","object-51","valence"
"5283",11455848,"image",4,"target","98e1de33aecf9079ec4fef36414a6b93.jpg","object-78","arousal"
"5284",11455848,"image",1,"target","NegMidNonsoc_5.jpg","object-51","valence"
"5285",11455848,"image",3,"target","NegMidNonsoc_5.jpg","object-78","arousal"
"5286",11455848,"image",2,"target","fed68ff713db60eac84b65889ac38028.jpg","object-51","valence"
"5287",11455848,"image",3,"target","fed68ff713db60eac84b65889ac38028.jpg","object-78","arousal"
"5288",11455848,"image",1,"target","2f07d5fc0d8464c81783119fa98c83ec.jpg","object-51","valence"
"5289",11455848,"image",3,"target","2f07d5fc0d8464c81783119fa98c83ec.jpg","object-78","arousal"
"5290",11455848,"image",6,"target","9429c67f6cd1ee28595e7f303408801b.jpg","object-51","valence"
"5291",11455848,"image",2,"target","9429c67f6cd1ee28595e7f303408801b.jpg","object-78","arousal"
"5292",11455848,"image",6,"target","fef52d08fa721202036106f66f1505ac.jpg","object-51","valence"
"5293",11455848,"image",2,"target","fef52d08fa721202036106f66f1505ac.jpg","object-78","arousal"
"5294",11455848,"image",2,"target","3ad1eaf82976bfcd62fdf7efe3f73714.jpg","object-51","valence"
"5295",11455848,"image",1,"target","3ad1eaf82976bfcd62fdf7efe3f73714.jpg","object-78","arousal"
"5296",11455848,"image",2,"target","05d8821c014d8c5811839b8245fef778.jpg","object-51","valence"
"5297",11455848,"image",1,"target","05d8821c014d8c5811839b8245fef778.jpg","object-78","arousal"
"5298",11455848,"image",3,"target","6a428827436fae2f1dc16138cf69fbc3.jpg","object-51","valence"
"5299",11455848,"image",4,"target","3b801dce0def3b08832596e9d9c49581.jpg","object-51","valence"
"5300",11455848,"image",6,"target","3b801dce0def3b08832596e9d9c49581.jpg","object-78","arousal"
"5301",11455848,"image",7,"target","ff4d01d75d50faf331cafb1b94574410.jpg","object-51","valence"
"5302",11455848,"image",4,"target","ff4d01d75d50faf331cafb1b94574410.jpg","object-78","arousal"
"5303",11455848,"image",2,"target","1e94ffb7f9974a4e16b4667988e5fe04.jpg","object-51","valence"
"5304",11455848,"image",2,"target","1e94ffb7f9974a4e16b4667988e5fe04.jpg","object-78","arousal"
"5305",11455848,"image",3,"target","3aa18c7989615cbf9e84d32f0039e64f.jpg","object-51","valence"
"5306",11455848,"image",7,"target","3aa18c7989615cbf9e84d32f0039e64f.jpg","object-78","arousal"
"5307",11455848,"image",3,"target","3be1dc1cbac8f940252b3cb095d56548.jpg","object-51","valence"
"5308",11455848,"image",2,"target","3be1dc1cbac8f940252b3cb095d56548.jpg","object-78","arousal"
"5309",11455848,"image",1,"target","7096db64fae6464d83aba73b658251b8.jpg","object-51","valence"
"5310",11455848,"image",9,"target","7096db64fae6464d83aba73b658251b8.jpg","object-78","arousal"
"5311",11455848,"image",8,"target","fe5e73a188c13e29c0d52cc4fd6f28e9.jpg","object-51","valence"
"5312",11455848,"image",2,"target","fe5e73a188c13e29c0d52cc4fd6f28e9.jpg","object-78","arousal"
"5313",11455848,"image",2,"target","a3c07962576e26bf069a586249b4729d.jpg","object-51","valence"
"5314",11455848,"image",9,"target","a3c07962576e26bf069a586249b4729d.jpg","object-78","arousal"
"5315",11455848,"image",1,"target","1eafbbd1f74c8a605ae44aaa0c029ff5.jpg","object-51","valence"
"5316",11455848,"image",7,"target","1eafbbd1f74c8a605ae44aaa0c029ff5.jpg","object-78","arousal"
"5317",11455848,"image",7,"target","Landscapes_058_h.jpg","object-51","valence"
"5318",11455848,"image",7,"target","Landscapes_058_h.jpg","object-78","arousal"
"5319",11455848,"image",1,"target","NegMidNonsoc_21.jpg","object-51","valence"
"5320",11455848,"image",2,"target","NegMidNonsoc_21.jpg","object-78","arousal"
"5321",11455848,"image",7,"target","Landscapes_033_h.jpg","object-51","valence"
"5322",11455848,"image",6,"target","Landscapes_033_h.jpg","object-78","arousal"
"5323",11455848,"image",1,"target","6e2de1dd06b840fb0c30558af808c851.jpg","object-51","valence"
"5324",11455848,"image",1,"target","6e2de1dd06b840fb0c30558af808c851.jpg","object-78","arousal"
"5325",11455848,"image",6,"target","06d26db007c559279f26819efcdd8c97.jpg","object-51","valence"
"5326",11455848,"image",4,"target","06d26db007c559279f26819efcdd8c97.jpg","object-78","arousal"
"5327",11455848,"image",8,"target","fec7756d48d357270fcfa030a36914be.jpg","object-51","valence"
"5328",11455848,"image",7,"target","fec7756d48d357270fcfa030a36914be.jpg","object-78","arousal"
"5329",11455848,"image",1,"target","NegMidNonsoc_17.jpg","object-51","valence"
"5330",11455848,"image",7,"target","NegMidNonsoc_17.jpg","object-78","arousal"
"5331",11455848,"image",6,"target","2fc170131665d79a6c9d0f52ae59bbce.jpg","object-51","valence"
"5332",11455848,"image",6,"target","2fc170131665d79a6c9d0f52ae59bbce.jpg","object-78","arousal"
"5333",11455848,"image",6,"target","ccffa36581808a0f8ac1dbc98ffac6d4.jpg","object-51","valence"
"5334",11455848,"image",3,"target","ccffa36581808a0f8ac1dbc98ffac6d4.jpg","object-78","arousal"
"5335",11455848,"image",7,"target","05e0ccb29e66f0205468594900a6183c.jpg","object-51","valence"
"5336",11455848,"image",6,"target","05e0ccb29e66f0205468594900a6183c.jpg","object-78","arousal"
"5337",11455848,"image",1,"target","Destruction 2.jpg","object-51","valence"
"5338",11455848,"image",8,"target","Destruction 2.jpg","object-78","arousal"
