Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
11,1725476582242,04/09/2024 19:03:02,1725462182242,-4,04/09/2024 11:03:02,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,8,image,Screen 3,zz7hbh,1,response,3,3628.2999999999993,3614.899999999998,3628.2999999999993,3628.2999999999993,3614.899999999998,3628.2999999999993,1,3628.2999999999993,0,0,,Keyboard Response,Image,1,object-1907,image,263,Landscapes_128_h.jpg,target,F,,target,
12,1725476584393,04/09/2024 19:03:04,1725462184393,-4,04/09/2024 11:03:04,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,9,image,Screen 3,zz7hbh,1,response,5,2163.9000000000015,2149.600000000002,2163.9000000000015,2163.9000000000015,2149.600000000002,2163.9000000000015,1,2163.9000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,344,3b801dce0def3b08832596e9d9c49581.jpg,target,J,,filler,
13,1725476586148,04/09/2024 19:03:06,1725462186148,-4,04/09/2024 11:03:06,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,10,image,Screen 3,zz7hbh,1,response,1,1769.5999999523156,1765.7999999999993,1769.5999999523156,1769.5999999523156,1765.7999999999993,1769.5999999523156,1,1769.5999999523156,0,0,,Keyboard Response,Image,1,object-1907,image,351,Lightning 1.jpg,target,F,,target,
14,1725476588320,04/09/2024 19:03:08,1725462188320,-4,04/09/2024 11:03:08,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,11,image,Screen 3,zz7hbh,1,response,5,2176.100000023842,2165.9000000000015,2176.100000023842,2176.100000023842,2165.9000000000015,2176.100000023842,1,2176.100000023842,0,0,,Keyboard Response,Image,1,object-1907,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,F,,target,
15,1725476589598,04/09/2024 19:03:09,1725462189598,-4,04/09/2024 11:03:09,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,12,image,Screen 3,zz7hbh,1,response,5,1287.9999999761567,1282.9000000000015,1287.9999999761567,1287.9999999761567,1282.9000000000015,1287.9999999761567,1,1287.9999999761567,0,0,,Keyboard Response,Image,1,object-1907,image,1521,2dd0aad5b99bf1d8f7739cdc4f2ae114.jpg,target,J,,filler,
16,1725476590680,04/09/2024 19:03:10,1725462190680,-4,04/09/2024 11:03:10,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,13,image,Screen 3,zz7hbh,1,response,5,1086.699999999997,1082.8999999999942,1086.699999999997,1086.699999999997,1082.8999999999942,1086.699999999997,1,1086.699999999997,0,0,,Keyboard Response,Image,1,object-1907,image,31,6e2de1dd06b840fb0c30558af808c851.jpg,target,J,,filler,
17,1725476592648,04/09/2024 19:03:12,1725462192648,-4,04/09/2024 11:03:12,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,14,image,Screen 3,zz7hbh,1,response,2,1972.4000000238448,1966.6000000000058,1972.4000000238448,1972.4000000238448,1966.6000000000058,1972.4000000238448,1,1972.4000000238448,0,0,,Keyboard Response,Image,1,object-1907,image,1671,2f07d5fc0d8464c81783119fa98c83ec.jpg,target,J,,filler,
18,1725476594057,04/09/2024 19:03:14,1725462194057,-4,04/09/2024 11:03:14,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,15,image,Screen 3,zz7hbh,1,response,1,1414.3999999284715,1399,1414.3999999284715,1414.3999999284715,1399,1414.3999999284715,1,1414.3999999284715,0,0,,Keyboard Response,Image,1,object-1907,image,1991,3d59b2b50b93bc6789d97509f8441be6.jpg,target,F,,target,
19,1725476594986,04/09/2024 19:03:14,1725462194986,-4,04/09/2024 11:03:14,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,16,image,Screen 3,zz7hbh,1,response,1,944.3999999284715,932.8999999999942,944.3999999284715,944.3999999284715,932.8999999999942,944.3999999284715,1,944.3999999284715,0,0,,Keyboard Response,Image,1,object-1907,image,295,6a183ed7461978a85bbd4b370c7b4854.jpg,target,F,,target,
20,1725476596030,04/09/2024 19:03:16,1725462196030,-4,04/09/2024 11:03:16,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,17,image,Screen 3,zz7hbh,1,response,1,1055.300000000003,1049.7000000000044,1055.300000000003,1055.300000000003,1049.7000000000044,1055.300000000003,1,1055.300000000003,0,0,,Keyboard Response,Image,1,object-1907,image,15,d5b5180e8720bf487dc9154b77cb6821.jpg,target,F,,target,
21,1725476598446,04/09/2024 19:03:18,1725462198446,-4,04/09/2024 11:03:18,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,18,image,Screen 3,zz7hbh,1,response,4,2421.7000000238404,2416.2999999999956,2421.7000000238404,2421.7000000238404,2416.2999999999956,2421.7000000238404,1,2421.7000000238404,0,0,,Keyboard Response,Image,1,object-1907,image,303,52ffa3e5889e09af34e5fe0491aa89b8.jpg,target,J,,filler,
22,1725476600606,04/09/2024 19:03:20,1725462200606,-4,04/09/2024 11:03:20,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,19,image,Screen 3,zz7hbh,1,response,2,2166.199999976161,2149.2000000000044,2166.199999976161,2166.199999976161,2149.2000000000044,2166.199999976161,1,2166.199999976161,0,0,,Keyboard Response,Image,1,object-1907,image,1911,NegHighNonsoc_10.jpg,target,F,,target,
23,1725476601762,04/09/2024 19:03:21,1725462201762,-4,04/09/2024 11:03:21,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,20,image,Screen 3,zz7hbh,1,response,2,1172.0999999999985,1165.9000000000015,1172.0999999999985,1172.0999999999985,1165.9000000000015,1172.0999999999985,1,1172.0999999999985,0,0,,Keyboard Response,Image,1,object-1907,image,135,3b28318716c8f229919610055035ba3e.jpg,target,F,,target,
24,1725476603188,04/09/2024 19:03:23,1725462203188,-4,04/09/2024 11:03:23,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,21,image,Screen 3,zz7hbh,1,response,3,1432.199999999997,1416.199999999997,1432.199999999997,1432.199999999997,1416.199999999997,1432.199999999997,1,1432.199999999997,0,0,,Keyboard Response,Image,1,object-1907,image,79,ff4a6976c6a7903529752e27103a0547.jpg,target,F,,target,
25,1725476605040,04/09/2024 19:03:25,1725462205040,-4,04/09/2024 11:03:25,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,22,image,Screen 3,zz7hbh,1,response,5,1868.2999999523163,1866,1868.2999999523163,1868.2999999523163,1866,1868.2999999523163,1,1868.2999999523163,0,0,,Keyboard Response,Image,1,object-1907,image,48,Lake 11.jpg,target,J,,filler,
26,1725476606696,04/09/2024 19:03:26,1725462206696,-4,04/09/2024 11:03:26,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,23,image,Screen 3,zz7hbh,1,response,4,1658.2999999523163,1649.4000000000015,1658.2999999523163,1658.2999999523163,1649.4000000000015,1658.2999999523163,1,1658.2999999523163,0,0,,Keyboard Response,Image,1,object-1907,image,320,fe20fb1d85b9e167448d8579e2dc9afa.jpg,target,J,,filler,
27,1725476608435,04/09/2024 19:03:28,1725462208435,-4,04/09/2024 11:03:28,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,24,image,Screen 3,zz7hbh,1,response,1,1747.8999999523148,1733.199999999997,1747.8999999523148,1747.8999999523148,1733.199999999997,1747.8999999523148,1,1747.8999999523148,0,0,,Keyboard Response,Image,1,object-1907,image,1511,5a23a47679198e010456386f5e261a82.jpg,target,F,,target,
28,1725476611248,04/09/2024 19:03:31,1725462211248,-4,04/09/2024 11:03:31,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,25,image,Screen 3,zz7hbh,1,response,4,2827.5000000238433,2815.5999999999985,2827.5000000238433,2827.5000000238433,2815.5999999999985,2827.5000000238433,1,2827.5000000238433,0,0,,Keyboard Response,Image,1,object-1907,image,144,ccffa36581808a0f8ac1dbc98ffac6d4.jpg,target,J,,filler,
29,1725476612663,04/09/2024 19:03:32,1725462212663,-4,04/09/2024 11:03:32,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,26,image,Screen 3,zz7hbh,1,response,5,1427.4999999284773,1416.5,1427.4999999284773,1427.4999999284773,1416.5,1427.4999999284773,1,1427.4999999284773,0,0,,Keyboard Response,Image,1,object-1907,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,J,,filler,
30,1725476614189,04/09/2024 19:03:34,1725462214189,-4,04/09/2024 11:03:34,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,27,image,Screen 3,zz7hbh,1,response,4,1536.4999999284773,1532.2000000000044,1536.4999999284773,1536.4999999284773,1532.2000000000044,1536.4999999284773,1,1536.4999999284773,0,0,,Keyboard Response,Image,1,object-1907,image,103,Landscapes_032_v.jpg,target,F,,target,
31,1725476615777,04/09/2024 19:03:35,1725462215777,-4,04/09/2024 11:03:35,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,28,image,Screen 3,zz7hbh,1,response,4,1592.799999928473,1583.2999999999956,1592.799999928473,1592.799999928473,1583.2999999999956,1592.799999928473,1,1592.799999928473,0,0,,Keyboard Response,Image,1,object-1907,image,255,ffef5b6ece3a2dda515e981c7b22d3fd.jpg,target,J,,filler,
32,1725476616703,04/09/2024 19:03:36,1725462216703,-4,04/09/2024 11:03:36,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,29,image,Screen 3,zz7hbh,1,response,4,935.699999976161,932.5,935.699999976161,935.699999976161,932.5,935.699999976161,1,935.699999976161,0,0,,Keyboard Response,Image,1,object-1907,image,95,7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg,target,J,,filler,
33,1725476618207,04/09/2024 19:03:38,1725462218207,-4,04/09/2024 11:03:38,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,30,image,Screen 3,zz7hbh,1,response,4,1507.0999999523192,1499.4000000000015,1507.0999999523192,1507.0999999523192,1499.4000000000015,1507.0999999523192,1,1507.0999999523192,0,0,,Keyboard Response,Image,1,object-1907,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,J,,filler,
34,1725476621317,04/09/2024 19:03:41,1725462221317,-4,04/09/2024 11:03:41,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,31,image,Screen 3,zz7hbh,1,response,3,3115.9000000000015,3099.4000000000015,3115.9000000000015,3115.9000000000015,3099.4000000000015,3115.9000000000015,1,3115.9000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,31,Landscapes_005_h.jpg,target,F,,target,
35,1725476622705,04/09/2024 19:03:42,1725462222705,-4,04/09/2024 11:03:42,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,32,image,Screen 3,zz7hbh,1,response,2,1406.5,1399.1000000000058,1406.5,1406.5,1399.1000000000058,1406.5,1,1406.5,0,0,,Keyboard Response,Image,1,object-1907,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,F,,target,
36,1725476624149,04/09/2024 19:03:44,1725462224149,-4,04/09/2024 11:03:44,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,33,image,Screen 3,zz7hbh,1,response,1,1449.7000000000116,1433,1449.7000000000116,1449.7000000000116,1433,1449.7000000000116,1,1449.7000000000116,0,0,,Keyboard Response,Image,1,object-1907,image,367,2e3b0025fcff7340461ebb7fc282d7c9.jpg,target,F,,target,
37,1725476626114,04/09/2024 19:03:46,1725462226114,-4,04/09/2024 11:03:46,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,34,image,Screen 3,zz7hbh,1,response,3,1982.5999999284686,1965.8999999999942,1982.5999999284686,1982.5999999284686,1965.8999999999942,1982.5999999284686,1,1982.5999999284686,0,0,,Keyboard Response,Image,1,object-1907,image,351,9429c67f6cd1ee28595e7f303408801b.jpg,target,J,,filler,
38,1725476629949,04/09/2024 19:03:49,1725462229949,-4,04/09/2024 11:03:49,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,35,image,Screen 3,zz7hbh,1,response,2,3852,3848.699999999997,3852,3852,3848.699999999997,3852,1,3852,0,0,,Keyboard Response,Image,1,object-1907,image,279,7a8791914e3ca49c66c1d6907761707b.jpg,target,F,,target,
39,1725476631300,04/09/2024 19:03:51,1725462231300,-4,04/09/2024 11:03:51,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,36,image,Screen 3,zz7hbh,1,response,1,1354.0999999523192,1349.5,1354.0999999523192,1354.0999999523192,1349.5,1354.0999999523192,1,1354.0999999523192,0,0,,Keyboard Response,Image,1,object-1907,image,311,NegMidNonsoc_23.jpg,target,F,,target,
40,1725476634146,04/09/2024 19:03:54,1725462234146,-4,04/09/2024 11:03:54,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,37,image,Screen 3,zz7hbh,1,response,4,2851.099999952319,2849.100000000006,2851.099999952319,2851.099999952319,2849.100000000006,2851.099999952319,1,2851.099999952319,0,0,,Keyboard Response,Image,1,object-1907,image,383,01eaa9d3e93ad66b6182e77489aa56ea.jpg,target,J,,filler,
41,1725476635487,04/09/2024 19:03:55,1725462235487,-4,04/09/2024 11:03:55,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,38,image,Screen 3,zz7hbh,1,response,1,1342.5999999761552,1332.8999999999942,1342.5999999761552,1342.5999999761552,1332.8999999999942,1342.5999999761552,1,1342.5999999761552,0,0,,Keyboard Response,Image,1,object-1907,image,1591,5bcf13250037ead4c56e6af86bc07c6e.jpg,target,F,,target,
42,1725476637558,04/09/2024 19:03:57,1725462237558,-4,04/09/2024 11:03:57,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,39,image,Screen 3,zz7hbh,1,response,3,2081.099999952319,2065.9000000000087,2081.099999952319,2081.099999952319,2065.9000000000087,2081.099999952319,1,2081.099999952319,0,0,,Keyboard Response,Image,1,object-1907,image,2151,fec11dda30431706f5eb888ce3492570.jpg,target,F,,target,
43,1725476640416,04/09/2024 19:04:00,1725462240416,-4,04/09/2024 11:04:00,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,40,image,Screen 3,zz7hbh,1,response,5,2872.500000023836,2865.699999999997,2872.500000023836,2872.500000023836,2865.699999999997,2872.500000023836,1,2872.500000023836,0,0,,Keyboard Response,Image,1,object-1907,image,399,Solar panel 1.jpg,target,J,,filler,
44,1725476641720,04/09/2024 19:04:01,1725462241720,-4,04/09/2024 11:04:01,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,41,image,Screen 3,zz7hbh,1,response,5,1311.5999999761552,1300,1311.5999999761552,1311.5999999761552,1300,1311.5999999761552,1,1311.5999999761552,0,0,,Keyboard Response,Image,1,object-1907,image,7,ff52ebec9d07da7fd2f4fc3dd5ab07fa.jpg,target,J,,filler,
45,1725476643313,04/09/2024 19:04:03,1725462243313,-4,04/09/2024 11:04:03,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,42,image,Screen 3,zz7hbh,1,response,1,1604.300000023839,1599,1604.300000023839,1604.300000023839,1599,1604.300000023839,1,1604.300000023839,0,0,,Keyboard Response,Image,1,object-1907,image,7,NegMidNonsoc_20.jpg,target,F,,target,
46,1725476645113,04/09/2024 19:04:05,1725462245113,-4,04/09/2024 11:04:05,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,43,image,Screen 3,zz7hbh,1,response,4,1805.300000023839,1799.3999999999942,1805.300000023839,1805.300000023839,1799.3999999999942,1805.300000023839,1,1805.300000023839,0,0,,Keyboard Response,Image,1,object-1907,image,119,NeutMidNonsoc_6.jpg,target,J,,filler,
47,1725476647587,04/09/2024 19:04:07,1725462247587,-4,04/09/2024 11:04:07,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,44,image,Screen 3,zz7hbh,1,response,5,2480.099999952319,2466.199999999997,2480.099999952319,2480.099999952319,2466.199999999997,2480.099999952319,1,2480.099999952319,0,0,,Keyboard Response,Image,1,object-1907,image,63,fed68ff713db60eac84b65889ac38028.jpg,target,J,,filler,
48,1725476650564,04/09/2024 19:04:10,1725462250564,-4,04/09/2024 11:04:10,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,45,image,Screen 3,zz7hbh,1,response,1,2990.999999976164,2982,2990.999999976164,2990.999999976164,2982,2990.999999976164,1,2990.999999976164,0,0,,Keyboard Response,Image,1,object-1907,image,375,c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg,target,F,,target,
49,1725476652634,04/09/2024 19:04:12,1725462252634,-4,04/09/2024 11:04:12,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,46,image,Screen 3,zz7hbh,1,response,2,2077.999999976164,2066.2000000000116,2077.999999976164,2077.999999976164,2066.2000000000116,2077.999999976164,1,2077.999999976164,0,0,,Keyboard Response,Image,1,object-1907,image,127,Landscapes_164_h.jpg,target,F,,target,
50,1725476654803,04/09/2024 19:04:14,1725462254803,-4,04/09/2024 11:04:14,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,47,image,Screen 3,zz7hbh,1,response,3,2181.2999999761523,2165.5999999999913,2181.2999999761523,2181.2999999761523,2165.5999999999913,2181.2999999761523,1,2181.2999999761523,0,0,,Keyboard Response,Image,1,object-1907,image,287,NeutMidNonsoc_8.jpg,target,J,,filler,
51,1725476657213,04/09/2024 19:04:17,1725462257213,-4,04/09/2024 11:04:17,187932,2,task-6sfn,repeat-tj2w#2,39883598,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,memory_skips2,memory_skips2,48,image,Screen 3,zz7hbh,1,response,4,2425.800000000003,2415.9000000000087,2425.800000000003,2425.800000000003,2415.9000000000087,2425.800000000003,1,2425.800000000003,0,0,,Keyboard Response,Image,1,object-1907,image,119,2f02c39dabc2c18f71aa323771b1bd08.jpg,target,F,,target,
