Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
41,1725476542567,04/09/2024 19:02:22,1725454942567,-6,04/09/2024 07:02:22,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,7,image,Screen 1,l8m57c,1,continue,,7506,7491.699999999997,7506,7506,7491.699999999997,7506,1,7506,0,0,,Click To Continue,Continue Button,7,object-69,image,319,Landscapes_070_h.jpg,target,,F,,target,
42,1725476542570,04/09/2024 19:02:22,1725454942570,-6,04/09/2024 07:02:22,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,7,image,Screen 1,l8m57c,1,response,3,5527.300000000003,7491.699999999997,7508.399999999994,5527.300000000003,7491.699999999997,7508.399999999994,1,5527.300000000003,1981.0999999999913,0,,Slider,Slider,4,object-51,image,319,Landscapes_070_h.jpg,target,,F,,target,
43,1725476542574,04/09/2024 19:02:22,1725454942574,-6,04/09/2024 07:02:22,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,7,image,Screen 2,7vpf45,2,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,4,object-78,image,319,Landscapes_070_h.jpg,target,,F,,target,
44,1725476545339,04/09/2024 19:02:25,1725454945339,-6,04/09/2024 07:02:25,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,7,image,Screen 2,7vpf45,2,continue,,2786.2000000059634,2780.199999999997,2786.2000000059634,2786.2000000059634,2780.199999999997,2786.2000000059634,1,2786.2000000059634,0,0,,Click To Continue,Continue Button,7,object-82,image,319,Landscapes_070_h.jpg,target,,F,,target,
45,1725476545339,04/09/2024 19:02:25,1725454945339,-6,04/09/2024 07:02:25,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,7,image,Screen 2,7vpf45,2,response,5,1282.1000000000058,2780.199999999997,2786.4000000238448,1282.1000000000058,2780.199999999997,2786.4000000238448,1,1282.1000000000058,1504.300000023839,0,,Slider,Slider,4,object-78,image,319,Landscapes_070_h.jpg,target,,F,,target,
46,1725476545348,04/09/2024 19:02:25,1725454945348,-6,04/09/2024 07:02:25,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,8,image,Screen 1,l8m57c,1,info,,15.200000023847679,0,15.200000023847679,15.200000023847679,0,15.200000023847679,1,15.200000023847679,0,0,,Slider,Slider,4,object-51,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
47,1725476549517,04/09/2024 19:02:29,1725454949517,-6,04/09/2024 07:02:29,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,8,image,Screen 1,l8m57c,1,continue,,4184.100000000006,4178.900000000009,4184.100000000006,4184.100000000006,4178.900000000009,4184.100000000006,1,4184.100000000006,0,0,,Click To Continue,Continue Button,7,object-69,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
48,1725476549517,04/09/2024 19:02:29,1725454949517,-6,04/09/2024 07:02:29,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,8,image,Screen 1,l8m57c,1,response,9,2830.2000000000116,4178.900000000009,4184.300000017887,2830.2000000000116,4178.900000000009,4184.300000017887,1,2830.2000000000116,1354.1000000178756,0,,Slider,Slider,4,object-51,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
49,1725476549519,04/09/2024 19:02:29,1725454949519,-6,04/09/2024 07:02:29,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,8,image,Screen 2,7vpf45,2,info,,7.8000000238389475,0,7.8000000238389475,7.8000000238389475,0,7.8000000238389475,1,7.8000000238389475,0,0,,Slider,Slider,4,object-78,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
50,1725476552245,04/09/2024 19:02:32,1725454952245,-6,04/09/2024 07:02:32,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,8,image,Screen 2,7vpf45,2,continue,,2733.9000000178785,2730.199999999997,2733.9000000178785,2733.9000000178785,2730.199999999997,2733.9000000178785,1,2733.9000000178785,0,0,,Click To Continue,Continue Button,7,object-82,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
51,1725476552246,04/09/2024 19:02:32,1725454952246,-6,04/09/2024 07:02:32,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,8,image,Screen 2,7vpf45,2,response,6,1281.8999999999942,2730.199999999997,2734.199999999997,1281.8999999999942,2730.199999999997,2734.199999999997,1,1281.8999999999942,1452.300000000003,0,,Slider,Slider,4,object-78,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
52,1725476552254,04/09/2024 19:02:32,1725454952254,-6,04/09/2024 07:02:32,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,9,image,Screen 1,l8m57c,1,info,,11.900000005960464,0,11.900000005960464,11.900000005960464,0,11.900000005960464,1,11.900000005960464,0,0,,Slider,Slider,4,object-51,image,2241,3be1dc1cbac8f940252b3cb095d56548.jpg,target,,J,,filler,
53,1725476556577,04/09/2024 19:02:36,1725454956577,-6,04/09/2024 07:02:36,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,9,image,Screen 1,l8m57c,1,continue,,4335.5,4328.800000000003,4335.5,4335.5,4328.800000000003,4335.5,1,4335.5,0,0,,Click To Continue,Continue Button,7,object-69,image,2241,3be1dc1cbac8f940252b3cb095d56548.jpg,target,,J,,filler,
54,1725476556581,04/09/2024 19:02:36,1725454956581,-6,04/09/2024 07:02:36,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,9,image,Screen 1,l8m57c,1,response,3,2813.5,4328.800000000003,4339.100000023842,2813.5,4328.800000000003,4339.100000023842,1,2813.5,1525.6000000238419,0,,Slider,Slider,4,object-51,image,2241,3be1dc1cbac8f940252b3cb095d56548.jpg,target,,J,,filler,
55,1725476556584,04/09/2024 19:02:36,1725454956584,-6,04/09/2024 07:02:36,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,9,image,Screen 2,7vpf45,2,info,,13.000000011918019,0,13.000000011918019,13.000000011918019,0,13.000000011918019,1,13.000000011918019,0,0,,Slider,Slider,4,object-78,image,2241,3be1dc1cbac8f940252b3cb095d56548.jpg,target,,J,,filler,
56,1725476560552,04/09/2024 19:02:40,1725454960552,-6,04/09/2024 07:02:40,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,9,image,Screen 2,7vpf45,2,continue,,3981.800000023839,3978.699999999997,3981.800000023839,3981.800000023839,3978.699999999997,3981.800000023839,1,3981.800000023839,0,0,,Click To Continue,Continue Button,7,object-82,image,2241,3be1dc1cbac8f940252b3cb095d56548.jpg,target,,J,,filler,
57,1725476560553,04/09/2024 19:02:40,1725454960553,-6,04/09/2024 07:02:40,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,9,image,Screen 2,7vpf45,2,response,5,1248.699999999997,3978.699999999997,3982.4000000178785,1248.699999999997,3978.699999999997,3982.4000000178785,1,1248.699999999997,2733.7000000178814,0,,Slider,Slider,4,object-78,image,2241,3be1dc1cbac8f940252b3cb095d56548.jpg,target,,J,,filler,
58,1725476560563,04/09/2024 19:02:40,1725454960563,-6,04/09/2024 07:02:40,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,10,image,Screen 1,l8m57c,1,info,,14.100000023841858,0,14.100000023841858,14.100000023841858,0,14.100000023841858,1,14.100000023841858,0,0,,Slider,Slider,4,object-51,image,87,6cb2b2a420aafa64f282ef22e112d0b2.jpg,target,,F,,target,
59,1725476567336,04/09/2024 19:02:47,1725454967336,-6,04/09/2024 07:02:47,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,10,image,Screen 1,l8m57c,1,continue,,6787.100000023842,6776,6787.100000023842,6787.100000023842,6776,6787.100000023842,1,6787.100000023842,0,0,,Click To Continue,Continue Button,7,object-69,image,87,6cb2b2a420aafa64f282ef22e112d0b2.jpg,target,,F,,target,
60,1725476567338,04/09/2024 19:02:47,1725454967338,-6,04/09/2024 07:02:47,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,10,image,Screen 1,l8m57c,1,response,5,3929,6776,6789.100000023842,3929,6776,6789.100000023842,1,3929,2860.100000023842,0,,Slider,Slider,4,object-51,image,87,6cb2b2a420aafa64f282ef22e112d0b2.jpg,target,,F,,target,
61,1725476567342,04/09/2024 19:02:47,1725454967342,-6,04/09/2024 07:02:47,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,10,image,Screen 2,7vpf45,2,info,,16.39999999999418,0,16.39999999999418,16.39999999999418,0,16.39999999999418,1,16.39999999999418,0,0,,Slider,Slider,4,object-78,image,87,6cb2b2a420aafa64f282ef22e112d0b2.jpg,target,,F,,target,
62,1725476571675,04/09/2024 19:02:51,1725454971675,-6,04/09/2024 07:02:51,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,10,image,Screen 2,7vpf45,2,continue,,4349.700000017881,4345.199999999997,4349.700000017881,4349.700000017881,4345.199999999997,4349.700000017881,1,4349.700000017881,0,0,,Click To Continue,Continue Button,7,object-82,image,87,6cb2b2a420aafa64f282ef22e112d0b2.jpg,target,,F,,target,
63,1725476571675,04/09/2024 19:02:51,1725454971675,-6,04/09/2024 07:02:51,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,10,image,Screen 2,7vpf45,2,response,6,2564.100000000006,4345.199999999997,4350.100000023842,2564.100000000006,4345.199999999997,4350.100000023842,1,2564.100000000006,1786.000000023836,0,,Slider,Slider,4,object-78,image,87,6cb2b2a420aafa64f282ef22e112d0b2.jpg,target,,F,,target,
64,1725476571683,04/09/2024 19:02:51,1725454971683,-6,04/09/2024 07:02:51,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,11,image,Screen 1,l8m57c,1,info,,12.700000005963375,0,12.700000005963375,12.700000005963375,0,12.700000005963375,1,12.700000005963375,0,0,,Slider,Slider,4,object-51,image,79,ff4a6976c6a7903529752e27103a0547.jpg,target,,F,,target,
65,1725476575132,04/09/2024 19:02:55,1725454975132,-6,04/09/2024 07:02:55,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,11,image,Screen 1,l8m57c,1,continue,,3461.5000000178843,3446.300000000003,3461.5000000178843,3461.5000000178843,3446.300000000003,3461.5000000178843,1,3461.5000000178843,0,0,,Click To Continue,Continue Button,7,object-69,image,79,ff4a6976c6a7903529752e27103a0547.jpg,target,,F,,target,
66,1725476575132,04/09/2024 19:02:55,1725454975132,-6,04/09/2024 07:02:55,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,11,image,Screen 1,l8m57c,1,response,9,1997.699999999997,3446.300000000003,3461.7000000059634,1997.699999999997,3446.300000000003,3461.7000000059634,1,1997.699999999997,1464.0000000059663,0,,Slider,Slider,4,object-51,image,79,ff4a6976c6a7903529752e27103a0547.jpg,target,,F,,target,
67,1725476575135,04/09/2024 19:02:55,1725454975135,-6,04/09/2024 07:02:55,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,11,image,Screen 2,7vpf45,2,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,4,object-78,image,79,ff4a6976c6a7903529752e27103a0547.jpg,target,,F,,target,
68,1725476577767,04/09/2024 19:02:57,1725454977767,-6,04/09/2024 07:02:57,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,11,image,Screen 2,7vpf45,2,continue,,2650.300000011921,2647.100000000006,2650.300000011921,2650.300000011921,2647.100000000006,2650.300000011921,1,2650.300000011921,0,0,,Click To Continue,Continue Button,7,object-82,image,79,ff4a6976c6a7903529752e27103a0547.jpg,target,,F,,target,
69,1725476577773,04/09/2024 19:02:57,1725454977773,-6,04/09/2024 07:02:57,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,11,image,Screen 2,7vpf45,2,response,7,1198.6000000000058,2647.100000000006,2656.100000023842,1198.6000000000058,2647.100000000006,2656.100000023842,1,1198.6000000000058,1457.500000023836,0,,Slider,Slider,4,object-78,image,79,ff4a6976c6a7903529752e27103a0547.jpg,target,,F,,target,
70,1725476577781,04/09/2024 19:02:57,1725454977781,-6,04/09/2024 07:02:57,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,12,image,Screen 1,l8m57c,1,info,,16.40000000000873,0,16.40000000000873,16.40000000000873,0,16.40000000000873,1,16.40000000000873,0,0,,Slider,Slider,4,object-51,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
71,1725476581910,04/09/2024 19:03:01,1725454981910,-6,04/09/2024 07:03:01,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,12,image,Screen 1,l8m57c,1,continue,,4145.499999999985,4128.799999999988,4145.499999999985,4145.499999999985,4128.799999999988,4145.499999999985,1,4145.499999999985,0,0,,Click To Continue,Continue Button,7,object-69,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
72,1725476581911,04/09/2024 19:03:01,1725454981911,-6,04/09/2024 07:03:01,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,12,image,Screen 1,l8m57c,1,response,9,2580.699999999997,4128.799999999988,4145.499999999985,2580.699999999997,4128.799999999988,4145.499999999985,1,2580.699999999997,1564.7999999999884,0,,Slider,Slider,4,object-51,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
73,1725476581921,04/09/2024 19:03:01,1725454981921,-6,04/09/2024 07:03:01,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,12,image,Screen 2,7vpf45,2,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,4,object-78,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
74,1725476584398,04/09/2024 19:03:04,1725454984398,-6,04/09/2024 07:03:04,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,12,image,Screen 2,7vpf45,2,continue,,2505.2000000238477,2497.2000000000116,2505.2000000238477,2505.2000000238477,2497.2000000000116,2505.2000000238477,1,2505.2000000238477,0,0,,Click To Continue,Continue Button,7,object-82,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
75,1725476584398,04/09/2024 19:03:04,1725454984398,-6,04/09/2024 07:03:04,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,12,image,Screen 2,7vpf45,2,response,6,1198.7000000000116,2497.2000000000116,2505.600000000006,1198.7000000000116,2497.2000000000116,2505.600000000006,1,1198.7000000000116,1306.8999999999942,0,,Slider,Slider,4,object-78,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
76,1725476584406,04/09/2024 19:03:04,1725454984406,-6,04/09/2024 07:03:04,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,13,image,Screen 1,l8m57c,1,info,,16.300000005954644,0,16.300000005954644,16.300000005954644,0,16.300000005954644,1,16.300000005954644,0,0,,Slider,Slider,4,object-51,image,279,7a8791914e3ca49c66c1d6907761707b.jpg,target,,F,,target,
77,1725476591024,04/09/2024 19:03:11,1725454991024,-6,04/09/2024 07:03:11,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,13,image,Screen 1,l8m57c,1,continue,,6634.200000011915,6626.199999999997,6634.200000011915,6634.200000011915,6626.199999999997,6634.200000011915,1,6634.200000011915,0,0,,Click To Continue,Continue Button,7,object-69,image,279,7a8791914e3ca49c66c1d6907761707b.jpg,target,,F,,target,
78,1725476591027,04/09/2024 19:03:11,1725454991027,-6,04/09/2024 07:03:11,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,13,image,Screen 1,l8m57c,1,response,6,4079,6626.199999999997,6637.399999999994,4079,6626.199999999997,6637.399999999994,1,4079,2558.399999999994,0,,Slider,Slider,4,object-51,image,279,7a8791914e3ca49c66c1d6907761707b.jpg,target,,F,,target,
79,1725476591030,04/09/2024 19:03:11,1725454991030,-6,04/09/2024 07:03:11,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,13,image,Screen 2,7vpf45,2,info,,14.000000011918019,0,14.000000011918019,14.000000011918019,0,14.000000011918019,1,14.000000011918019,0,0,,Slider,Slider,4,object-78,image,279,7a8791914e3ca49c66c1d6907761707b.jpg,target,,F,,target,
80,1725476593980,04/09/2024 19:03:13,1725454993980,-6,04/09/2024 07:03:13,187932,2,task-e25r,repeat-tj2w#1,39883578,BLIND,11662162,,complete,,66d8ac51c4942ca4aaa8dd7f,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Subjective rating task (Clone),5,Accurate,emo_2_try,emo_2_try,13,image,Screen 2,7vpf45,2,continue,,2963.9000000178785,2963.199999999997,2963.9000000178785,2963.9000000178785,2963.199999999997,2963.9000000178785,1,2963.9000000178785,0,0,,Click To Continue,Continue Button,7,object-82,image,279,7a8791914e3ca49c66c1d6907761707b.jpg,target,,F,,target,
