Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: ,Spreadsheet: randomise,Manipulation: Spreadsheet
298,1728501322901,09/10/2024 19:15:22,1728486922901,-4,09/10/2024 11:15:22,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),101,image,Screen 5,nseref,2,continue,,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,1,399.8999999999942,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,fe008d327e26279951e9b863aa0a010e.jpg,,2,
299,1728501323767,09/10/2024 19:15:23,1728486923767,-4,09/10/2024 11:15:23,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),102,image,Screen 4,4bf4ft,1,response,F,865.6000000059721,849.5,865.6000000059721,865.6000000059721,849.5,865.6000000059721,1,865.6000000059721,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,target,F,NegMidNonsoc_17.jpg,,,
300,1728501323900,09/10/2024 19:15:23,1728486923900,-4,09/10/2024 11:15:23,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),102,image,Screen 4,4bf4ft,1,timedOut,,999.6000000059721,999.4000000000233,999.6000000059721,999.6000000059721,999.4000000000233,999.6000000059721,0,999.6000000059721,0,0,,Time Limit,screen,0,screen,image,,target,F,NegMidNonsoc_17.jpg,,,
301,1728501324300,09/10/2024 19:15:24,1728486924300,-4,09/10/2024 11:15:24,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),102,image,Screen 5,nseref,2,continue,,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,1,399.8999999999942,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,F,NegMidNonsoc_17.jpg,,,
302,1728501325300,09/10/2024 19:15:25,1728486925300,-4,09/10/2024 11:15:25,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),103,image,Screen 4,4bf4ft,1,timedOut,,999.8000000059546,999.3999999999942,999.8000000059546,999.8000000059546,999.3999999999942,999.8000000059546,0,999.8000000059546,0,0,,Time Limit,screen,0,screen,image,,target,J,NegMidNonsoc_17.jpg,,,
303,1728501325699,09/10/2024 19:15:25,1728486925699,-4,09/10/2024 11:15:25,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),103,image,Screen 5,nseref,2,continue,,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,1,399.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,J,NegMidNonsoc_17.jpg,,,
304,1728501326296,09/10/2024 19:15:26,1728486926296,-4,09/10/2024 11:15:26,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),104,image,Screen 4,4bf4ft,1,response,F,596.8999999880907,583,596.8999999880907,596.8999999880907,583,596.8999999880907,0,596.8999999880907,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,fdf1ad1e3e138c6f01a18ffa41e22238.jpg,,1,
305,1728501326699,09/10/2024 19:15:26,1728486926699,-4,09/10/2024 11:15:26,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),104,image,Screen 4,4bf4ft,1,timedOut,,999.7000000000116,999.4000000000233,999.7000000000116,999.7000000000116,999.4000000000233,999.7000000000116,0,999.7000000000116,0,0,,Time Limit,screen,0,screen,image,,filler,J,fdf1ad1e3e138c6f01a18ffa41e22238.jpg,,1,
306,1728501327099,09/10/2024 19:15:27,1728486927099,-4,09/10/2024 11:15:27,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),104,image,Screen 5,nseref,2,continue,,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,1,399.8999999999942,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,fdf1ad1e3e138c6f01a18ffa41e22238.jpg,,1,
307,1728501327687,09/10/2024 19:15:27,1728486927687,-4,09/10/2024 11:15:27,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),105,image,Screen 4,4bf4ft,1,response,F,583,566.3999999999942,583,583,566.3999999999942,583,0,583,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,3ac8ffe70b108035b51493f299b7d7f6.jpg,,1,
308,1728501328099,09/10/2024 19:15:28,1728486928099,-4,09/10/2024 11:15:28,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),105,image,Screen 4,4bf4ft,1,timedOut,,999.9999999940337,999.5,999.9999999940337,999.9999999940337,999.5,999.9999999940337,0,999.9999999940337,0,0,,Time Limit,screen,0,screen,image,,filler,J,3ac8ffe70b108035b51493f299b7d7f6.jpg,,1,
309,1728501328498,09/10/2024 19:15:28,1728486928498,-4,09/10/2024 11:15:28,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),105,image,Screen 5,nseref,2,continue,,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,1,399.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,3ac8ffe70b108035b51493f299b7d7f6.jpg,,1,
310,1728501329322,09/10/2024 19:15:29,1728486929322,-4,09/10/2024 11:15:29,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),106,image,Screen 4,4bf4ft,1,response,F,824.1999999940454,816.3000000000175,824.1999999940454,824.1999999940454,816.3000000000175,824.1999999940454,0,824.1999999940454,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,NegHighNonsoc_20.jpg,,1,
311,1728501329498,09/10/2024 19:15:29,1728486929498,-4,09/10/2024 11:15:29,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),106,image,Screen 4,4bf4ft,1,timedOut,,999.7999999880849,999.3999999999942,999.7999999880849,999.7999999880849,999.3999999999942,999.7999999880849,0,999.7999999880849,0,0,,Time Limit,screen,0,screen,image,,filler,J,NegHighNonsoc_20.jpg,,1,
312,1728501329897,09/10/2024 19:15:29,1728486929897,-4,09/10/2024 11:15:29,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),106,image,Screen 5,nseref,2,continue,,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,1,399.9000000000233,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,NegHighNonsoc_20.jpg,,1,
313,1728501330694,09/10/2024 19:15:30,1728486930694,-4,09/10/2024 11:15:30,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),107,image,Screen 4,4bf4ft,1,response,F,796.3999999940279,782.8999999999942,796.3999999940279,796.3999999940279,782.8999999999942,796.3999999940279,0,796.3999999940279,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,ffbde31cbf675ee721e5f3669beb82c7.jpg,,1,
314,1728501330897,09/10/2024 19:15:30,1728486930897,-4,09/10/2024 11:15:30,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),107,image,Screen 4,4bf4ft,1,timedOut,,999.7000000059488,999.5,999.7000000059488,999.7000000059488,999.5,999.7000000059488,0,999.7000000059488,0,0,,Time Limit,screen,0,screen,image,,filler,J,ffbde31cbf675ee721e5f3669beb82c7.jpg,,1,
315,1728501331296,09/10/2024 19:15:31,1728486931296,-4,09/10/2024 11:15:31,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),107,image,Screen 5,nseref,2,continue,,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,1,399.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,ffbde31cbf675ee721e5f3669beb82c7.jpg,,1,
316,1728501332285,09/10/2024 19:15:32,1728486932285,-4,09/10/2024 11:15:32,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),108,image,Screen 4,4bf4ft,1,response,F,988.5999999940395,983,988.5999999940395,988.5999999940395,983,988.5999999940395,0,988.5999999940395,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,1e35e7e28213e147fab78aea8e504e2b.jpg,,1,
317,1728501332296,09/10/2024 19:15:32,1728486932296,-4,09/10/2024 11:15:32,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),108,image,Screen 4,4bf4ft,1,timedOut,,1000,999.6000000000058,1000,1000,999.6000000000058,1000,0,1000,0,0,,Time Limit,screen,0,screen,image,,filler,J,1e35e7e28213e147fab78aea8e504e2b.jpg,,1,
318,1728501332696,09/10/2024 19:15:32,1728486932696,-4,09/10/2024 11:15:32,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),108,image,Screen 5,nseref,2,continue,,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,1,399.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,1e35e7e28213e147fab78aea8e504e2b.jpg,,1,
319,1728501333585,09/10/2024 19:15:33,1728486933585,-4,09/10/2024 11:15:33,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),109,image,Screen 4,4bf4ft,1,response,F,889.5000000059663,882.8999999999942,889.5000000059663,889.5000000059663,882.8999999999942,889.5000000059663,0,889.5000000059663,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,Garbage dump 5.jpg,,1,
320,1728501333695,09/10/2024 19:15:33,1728486933695,-4,09/10/2024 11:15:33,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),109,image,Screen 4,4bf4ft,1,timedOut,,999.9000000119267,999.5,999.9000000119267,999.9000000119267,999.5,999.9000000119267,0,999.9000000119267,0,0,,Time Limit,screen,0,screen,image,,filler,J,Garbage dump 5.jpg,,1,
321,1728501334095,09/10/2024 19:15:34,1728486934095,-4,09/10/2024 11:15:34,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),109,image,Screen 5,nseref,2,continue,,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,1,399.8999999999942,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,Garbage dump 5.jpg,,1,
322,1728501335001,09/10/2024 19:15:35,1728486935001,-4,09/10/2024 11:15:35,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),110,image,Screen 4,4bf4ft,1,response,F,906.6000000059721,899.5,906.6000000059721,906.6000000059721,899.5,906.6000000059721,0,906.6000000059721,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,5d5e1467abc8953120261b6350f1bf9a.jpg,,1,
323,1728501335095,09/10/2024 19:15:35,1728486935095,-4,09/10/2024 11:15:35,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),110,image,Screen 4,4bf4ft,1,timedOut,,999.7000000000116,999.4000000000233,999.7000000000116,999.7000000000116,999.4000000000233,999.7000000000116,0,999.7000000000116,0,0,,Time Limit,screen,0,screen,image,,filler,J,5d5e1467abc8953120261b6350f1bf9a.jpg,,1,
324,1728501335494,09/10/2024 19:15:35,1728486935494,-4,09/10/2024 11:15:35,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),110,image,Screen 5,nseref,2,continue,,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,399.8999999999942,1,399.8999999999942,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,5d5e1467abc8953120261b6350f1bf9a.jpg,,1,
325,1728501336359,09/10/2024 19:15:36,1728486936359,-4,09/10/2024 11:15:36,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),111,image,Screen 4,4bf4ft,1,response,F,864.4999999940337,849.5,864.4999999940337,864.4999999940337,849.5,864.4999999940337,0,864.4999999940337,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,4c439fd6c90fcac1d9c247e0d30db57a.jpg,,2,
326,1728501336494,09/10/2024 19:15:36,1728486936494,-4,09/10/2024 11:15:36,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),111,image,Screen 4,4bf4ft,1,timedOut,,999.9999999940337,999.3999999999942,999.9999999940337,999.9999999940337,999.3999999999942,999.9999999940337,0,999.9999999940337,0,0,,Time Limit,screen,0,screen,image,,window,J,4c439fd6c90fcac1d9c247e0d30db57a.jpg,,2,
327,1728501336893,09/10/2024 19:15:36,1728486936893,-4,09/10/2024 11:15:36,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),111,image,Screen 5,nseref,2,continue,,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,1,399.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,4c439fd6c90fcac1d9c247e0d30db57a.jpg,,2,
328,1728501337735,09/10/2024 19:15:37,1728486937735,-4,09/10/2024 11:15:37,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),112,image,Screen 4,4bf4ft,1,response,F,841.5000000119326,833,841.5000000119326,841.5000000119326,833,841.5000000119326,0,841.5000000119326,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,5e8ead9588d17ee461adaf7ffd36f02c.jpg,,2,
329,1728501337894,09/10/2024 19:15:37,1728486937894,-4,09/10/2024 11:15:37,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),112,image,Screen 4,4bf4ft,1,timedOut,,1000.1000000059721,999.6000000000058,1000.1000000059721,1000.1000000059721,999.6000000000058,1000.1000000059721,0,1000.1000000059721,0,0,,Time Limit,screen,0,screen,image,,window,J,5e8ead9588d17ee461adaf7ffd36f02c.jpg,,2,
330,1728501338293,09/10/2024 19:15:38,1728486938293,-4,09/10/2024 11:15:38,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),112,image,Screen 5,nseref,2,continue,,399.80000000001746,399.80000000001746,399.80000000001746,399.80000000001746,399.80000000001746,399.80000000001746,1,399.80000000001746,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,5e8ead9588d17ee461adaf7ffd36f02c.jpg,,2,
331,1728501339162,09/10/2024 19:15:39,1728486939162,-4,09/10/2024 11:15:39,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),113,image,Screen 4,4bf4ft,1,response,F,869.4999999880674,866.0999999999767,869.4999999880674,869.4999999880674,866.0999999999767,869.4999999880674,0,869.4999999880674,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,fdca2e3d40551f708df879c689a10bce.jpg,,2,
332,1728501339293,09/10/2024 19:15:39,1728486939293,-4,09/10/2024 11:15:39,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),113,image,Screen 4,4bf4ft,1,timedOut,,999.8999999940279,999.5,999.8999999940279,999.8999999940279,999.5,999.8999999940279,0,999.8999999940279,0,0,,Time Limit,screen,0,screen,image,,window,J,fdca2e3d40551f708df879c689a10bce.jpg,,2,
333,1728501339692,09/10/2024 19:15:39,1728486939692,-4,09/10/2024 11:15:39,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),113,image,Screen 5,nseref,2,continue,,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,1,399.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,fdca2e3d40551f708df879c689a10bce.jpg,,2,
334,1728501340570,09/10/2024 19:15:40,1728486940570,-4,09/10/2024 11:15:40,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),114,image,Screen 4,4bf4ft,1,response,F,878.0999999940395,866.2000000000116,878.0999999940395,878.0999999940395,866.2000000000116,878.0999999940395,1,878.0999999940395,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,target,F,Landscapes_112_v.jpg,,,
335,1728501340692,09/10/2024 19:15:40,1728486940692,-4,09/10/2024 11:15:40,187004,3,task-96pk,repeat-3dmk#2,40526801,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,stim set 1 (50 targs + skips),stim set 1 (50 targs + skips),114,image,Screen 4,4bf4ft,1,timedOut,,999.6999999880791,999.2999999999884,999.6999999880791,999.6999999880791,999.2999999999884,999.6999999880791,0,999.6999999880791,0,0,,Time Limit,screen,0,screen,image,,target,F,Landscapes_112_v.jpg,,,
