Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
16,1736520211467,10/01/2025 14:43:31,1736498611467,-6,10/01/2025 02:43:31,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,continue,,36369.69999995232,36361.9,36369.69999995232,36369.69999995232,36361.9,36369.69999995232,0,36369.69999995232,0,0,,Click To Continue,Continue Button,7,object-82,image,,,,,,,,,,,,,,,1,15
17,1736520211474,10/01/2025 14:43:31,1736498611474,-6,10/01/2025 02:43:31,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,response,1,33312.4,36361.9,36376.099999928476,33312.4,36361.9,36376.099999928476,1,33312.4,3063.6999999284744,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,2,16
18,1736520212479,10/01/2025 14:43:32,1736498612479,-6,10/01/2025 02:43:32,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,info,,16.79999999998836,0,16.79999999998836,16.79999999998836,0,16.79999999998836,0,16.79999999998836,0,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,2,16
19,1736520243475,10/01/2025 14:44:03,1736498643475,-6,10/01/2025 02:44:03,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,continue,,31015.200000023848,31012.300000000003,31015.200000023848,31015.200000023848,31012.300000000003,31015.200000023848,0,31015.200000023848,0,0,,Click To Continue,Continue Button,7,object-151,image,,,,,,,,,,,,,,,2,17
20,1736520243481,10/01/2025 14:44:03,1736498643481,-6,10/01/2025 02:44:03,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,response,1,29162.600000000006,31012.300000000003,31020.600000000006,29162.600000000006,31012.300000000003,31020.600000000006,1,29162.600000000006,1858,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,3,18
21,1736520244485,10/01/2025 14:44:04,1736498644485,-6,10/01/2025 02:44:04,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,info,,13.89999999999418,0,13.89999999999418,13.89999999999418,0,13.89999999999418,0,13.89999999999418,0,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,3,18
22,1736520278507,10/01/2025 14:44:38,1736498678507,-6,10/01/2025 02:44:38,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,continue,,34034.29999997615,34029.100000000006,34034.29999997615,34034.29999997615,34029.100000000006,34034.29999997615,0,34034.29999997615,0,0,,Click To Continue,Continue Button,7,object-161,image,,,,,,,,,,,,,,,3,19
23,1736520278514,10/01/2025 14:44:38,1736498678514,-6,10/01/2025 02:44:38,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,response,9,32412.699999999983,34029.100000000006,34041.399999999994,32412.699999999983,34029.100000000006,34041.399999999994,1,32412.699999999983,1628.7000000000116,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,4,20
24,1736520279511,10/01/2025 14:44:39,1736498679511,-6,10/01/2025 02:44:39,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,info,,10.799999976152321,0,10.799999976152321,10.799999976152321,0,10.799999976152321,0,10.799999976152321,0,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,4,20
25,1736520309414,10/01/2025 14:45:09,1736498709414,-6,10/01/2025 02:45:09,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,continue,,29912.69999995231,29896.399999999994,29912.69999995231,29912.69999995231,29896.399999999994,29912.69999995231,0,29912.69999995231,0,0,,Click To Continue,Continue Button,7,object-173,image,,,,,,,,,,,,,,,4,21
26,1736520309420,10/01/2025 14:45:09,1736498709420,-6,10/01/2025 02:45:09,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,response,5,27546.29999999999,29896.399999999994,29913.199999999983,27546.29999999999,29896.399999999994,29913.199999999983,1,27546.29999999999,2366.899999999994,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,5,22
27,1736520310406,10/01/2025 14:45:10,1736498710406,-6,10/01/2025 02:45:10,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,info,,9.499999928462785,0,9.499999928462785,9.499999928462785,0,9.499999928462785,0,9.499999928462785,0,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,5,22
28,1736520349814,10/01/2025 14:45:49,1736498749814,-6,10/01/2025 02:45:49,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,continue,,39416.99999992846,39411.5,39416.99999992846,39416.99999992846,39411.5,39416.99999992846,0,39416.99999992846,0,0,,Click To Continue,Continue Button,7,object-183,image,,,,,,,,,,,,,,,5,23
29,1736520349821,10/01/2025 14:45:49,1736498749821,-6,10/01/2025 02:45:49,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,response,5,36628.59999999998,39411.5,39423.69999997615,36628.59999999998,39411.5,39423.69999997615,1,36628.59999999998,2795.09999997617,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,6,24
30,1736520350812,10/01/2025 14:45:50,1736498750812,-6,10/01/2025 02:45:50,153647,18,task-7g1b,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42388949,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,END,,,228532,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1736520398596,10/01/2025 14:46:38,1736502398596,-5,10/01/2025 04:46:38,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1736520401352,10/01/2025 14:46:41,1736502401352,-5,10/01/2025 04:46:41,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,2665.6999999940394,2649.7999999999997,2665.6999999940394,2665.6999999940394,2649.7999999999997,2665.6999999940394,1,2665.6999999940394,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1736520410151,10/01/2025 14:46:50,1736502410151,-5,10/01/2025 04:46:50,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 5,e3ks8t,2,continue,,8814.599999982118,8800.099999999999,8814.599999982118,8814.599999982118,8800.099999999999,8814.599999982118,1,8814.599999982118,0,0,,Click To Continue,Continue Button,2,object-68,instructions,,,,,,,,,,,,,,,,
4,1736520422615,10/01/2025 14:47:02,1736502422615,-5,10/01/2025 04:47:02,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,3,continue,,12479.099999976159,12466.7,12479.099999976159,12479.099999976159,12466.7,12479.099999976159,1,12479.099999976159,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
5,1736520422623,10/01/2025 14:47:02,1736502422623,-5,10/01/2025 04:47:02,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,info,,16.700000000000728,0,16.700000000000728,16.700000000000728,0,16.700000000000728,1,16.700000000000728,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
6,1736520433784,10/01/2025 14:47:13,1736502433784,-5,10/01/2025 04:47:13,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,continue,,11181.299999982119,11166.699999999997,11181.299999982119,11181.299999982119,11166.699999999997,11181.299999982119,1,11181.299999982119,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
7,1736520433788,10/01/2025 14:47:13,1736502433788,-5,10/01/2025 04:47:13,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,response,,11183.299999999996,11166.699999999997,11183.299999999996,11183.299999999996,11166.699999999997,11183.299999999996,1,11183.299999999996,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
8,1736520433797,10/01/2025 14:47:13,1736502433797,-5,10/01/2025 04:47:13,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,5,info,,16.599999999998545,0,16.599999999998545,16.599999999998545,0,16.599999999998545,1,16.599999999998545,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
9,1736520442368,10/01/2025 14:47:22,1736502442368,-5,10/01/2025 04:47:22,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,5,continue,,8598.399999994042,8583.300000000003,8598.399999994042,8598.399999994042,8583.300000000003,8598.399999994042,1,8598.399999994042,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
10,1736520442369,10/01/2025 14:47:22,1736502442369,-5,10/01/2025 04:47:22,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,5,response,,8599.199999976161,8583.300000000003,8599.199999976161,8599.199999976161,8583.300000000003,8599.199999976161,1,8599.199999976161,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
11,1736520445354,10/01/2025 14:47:25,1736502445354,-5,10/01/2025 04:47:25,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 6,yf7ssf,6,timedOut,,3001.0999999940395,3000,3001.0999999940395,3001.0999999940395,3000,3001.0999999940395,1,3001.0999999940395,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,,,,,,,,,,
12,1736520445367,10/01/2025 14:47:25,1736502445367,-5,10/01/2025 04:47:25,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,info,,14,0,14,14,0,14,0,14,0,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,0,0
13,1736520456048,10/01/2025 14:47:36,1736502456048,-5,10/01/2025 04:47:36,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,continue,,10694.199999988079,10683.199999999997,10694.199999988079,10694.199999988079,10683.199999999997,10694.199999988079,0,10694.199999988079,0,0,,Click To Continue,Continue Button,7,object-69,image,,,,,,,,,,,,,,,0,1
14,1736520456051,10/01/2025 14:47:36,1736502456051,-5,10/01/2025 04:47:36,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,response,9,7266.9000000000015,10683.199999999997,10697.5,7266.9000000000015,10683.199999999997,10697.5,1,7266.9000000000015,3430.5999999999985,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,1,2
15,1736520457044,10/01/2025 14:47:37,1736502457044,-5,10/01/2025 04:47:37,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,info,,7.799999988077616,0,7.799999988077616,7.799999988077616,0,7.799999988077616,0,7.799999988077616,0,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,2
16,1736520463736,10/01/2025 14:47:43,1736502463736,-5,10/01/2025 04:47:43,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,continue,,6699.199999994038,6683.4000000000015,6699.199999994038,6699.199999994038,6683.4000000000015,6699.199999994038,0,6699.199999994038,0,0,,Click To Continue,Continue Button,7,object-82,image,,,,,,,,,,,,,,,1,3
17,1736520463738,10/01/2025 14:47:43,1736502463738,-5,10/01/2025 04:47:43,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,response,1,5083.499999999993,6683.4000000000015,6700.000000000007,5083.499999999993,6683.4000000000015,6700.000000000007,1,5083.499999999993,1616.5000000000146,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,2,4
18,1736520464726,10/01/2025 14:47:44,1736502464726,-5,10/01/2025 04:47:44,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,info,,6.799999994036625,0,6.799999994036625,6.799999994036625,0,6.799999994036625,0,6.799999994036625,0,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,2,4
19,1736520471007,10/01/2025 14:47:51,1736502471007,-5,10/01/2025 04:47:51,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,continue,,6286.899999988076,6283.5,6286.899999988076,6286.899999988076,6283.5,6286.899999988076,0,6286.899999988076,0,0,,Click To Continue,Continue Button,7,object-151,image,,,,,,,,,,,,,,,2,5
20,1736520471013,10/01/2025 14:47:51,1736502471013,-5,10/01/2025 04:47:51,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,response,1,5033.399999999994,6283.5,6292.599999976155,5033.399999999994,6283.5,6292.599999976155,1,5033.399999999994,1259.199999976161,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,3,6
21,1736520472011,10/01/2025 14:47:52,1736502472011,-5,10/01/2025 04:47:52,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,info,,7.899999988076161,0,7.899999988076161,7.899999988076161,0,7.899999988076161,0,7.899999988076161,0,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,3,6
22,1736520477400,10/01/2025 14:47:57,1736502477400,-5,10/01/2025 04:47:57,153647,18,task-7g1b,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42388996,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,continue,,5396.499999982116,5383,5396.499999982116,5396.499999982116,5383,5396.499999982116,0,5396.499999982116,0,0,,Click To Continue,Continue Button,7,object-161,image,,,,,,,,,,,,,,,3,7
