Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
11,1736519845542,10/01/2025 14:37:25,1736501845542,-5,10/01/2025 04:37:25,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 6,yf7ssf,6,timedOut,,3010.5,3009.7000000000116,3010.5,3010.5,3009.7000000000116,3010.5,1,3010.5,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,,,,,,,,,,
12,1736519845557,10/01/2025 14:37:25,1736501845557,-5,10/01/2025 04:37:25,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,info,,14.99999998806743,0,14.99999998806743,14.99999998806743,0,14.99999998806743,0,14.99999998806743,0,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,0,0
13,1736519851818,10/01/2025 14:37:31,1736501851818,-5,10/01/2025 04:37:31,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,continue,,6276.1999999761465,6253.599999999977,6276.1999999761465,6276.1999999761465,6253.599999999977,6276.1999999761465,0,6276.1999999761465,0,0,,Click To Continue,Continue Button,7,object-69,image,,,,,,,,,,,,,,,0,1
14,1736519851819,10/01/2025 14:37:31,1736501851819,-5,10/01/2025 04:37:31,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,response,9,2976.399999999994,6253.599999999977,6277.1999999761465,2976.399999999994,6253.599999999977,6277.1999999761465,1,2976.399999999994,3300.7999999761523,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,1,2
15,1736519852811,10/01/2025 14:37:32,1736501852811,-5,10/01/2025 04:37:32,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,info,,12.89999999999418,0,12.89999999999418,12.89999999999418,0,12.89999999999418,0,12.89999999999418,0,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,2
16,1736519856883,10/01/2025 14:37:36,1736501856883,-5,10/01/2025 04:37:36,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,continue,,4084.9999999642314,4080,4084.9999999642314,4084.9999999642314,4080,4084.9999999642314,0,4084.9999999642314,0,0,,Click To Continue,Continue Button,7,object-82,image,,,,,,,,,,,,,,,1,3
17,1736519856884,10/01/2025 14:37:36,1736501856884,-5,10/01/2025 04:37:36,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,response,9,2173.6999999999825,4080,4085.4999999642314,2173.6999999999825,4080,4085.4999999642314,0,2173.6999999999825,1911.7999999642489,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,4
18,1736519857891,10/01/2025 14:37:37,1736501857891,-5,10/01/2025 04:37:37,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,info,,9.599999964237213,0,9.599999964237213,9.599999964237213,0,9.599999964237213,0,9.599999964237213,0,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,1,4
19,1736519862287,10/01/2025 14:37:42,1736501862287,-5,10/01/2025 04:37:42,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,continue,,4405.899999976158,4380.899999999994,4405.899999976158,4405.899999976158,4380.899999999994,4405.899999976158,0,4405.899999976158,0,0,,Click To Continue,Continue Button,7,object-151,image,,,,,,,,,,,,,,,1,5
20,1736519862288,10/01/2025 14:37:42,1736501862288,-5,10/01/2025 04:37:42,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,response,9,2842.399999999994,4380.899999999994,4406.599999964237,2842.399999999994,4380.899999999994,4406.599999964237,0,2842.399999999994,1564.199999964243,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,1,6
21,1736519863275,10/01/2025 14:37:43,1736501863275,-5,10/01/2025 04:37:43,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,info,,9.59999998807325,0,9.59999998807325,9.59999998807325,0,9.59999998807325,0,9.59999998807325,0,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,1,6
22,1736519868763,10/01/2025 14:37:48,1736501868763,-5,10/01/2025 04:37:48,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,continue,,5497.700000011915,5484.600000000006,5497.700000011915,5497.700000011915,5484.600000000006,5497.700000011915,0,5497.700000011915,0,0,,Click To Continue,Continue Button,7,object-161,image,,,,,,,,,,,,,,,1,7
23,1736519868764,10/01/2025 14:37:48,1736501868764,-5,10/01/2025 04:37:48,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,response,9,3779.100000000006,5484.600000000006,5498.299999976152,3779.100000000006,5484.600000000006,5498.299999976152,1,3779.100000000006,1719.1999999761465,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,2,8
24,1736519869762,10/01/2025 14:37:49,1736501869762,-5,10/01/2025 04:37:49,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,info,,9.300000011920929,0,9.300000011920929,9.300000011920929,0,9.300000011920929,0,9.300000011920929,0,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,2,8
25,1736519878539,10/01/2025 14:37:58,1736501878539,-5,10/01/2025 04:37:58,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,continue,,8786.099999964237,8761,8786.099999964237,8786.099999964237,8761,8786.099999964237,0,8786.099999964237,0,0,,Click To Continue,Continue Button,7,object-173,image,,,,,,,,,,,,,,,2,9
26,1736519878543,10/01/2025 14:37:58,1736501878543,-5,10/01/2025 04:37:58,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,response,9,6721.100000000006,8761,8789.599999964237,6721.100000000006,8761,8789.599999964237,0,6721.100000000006,2068.4999999642314,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,2,10
27,1736519879527,10/01/2025 14:37:59,1736501879527,-5,10/01/2025 04:37:59,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,info,,9.5,0,9.5,9.5,0,9.5,0,9.5,0,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,2,10
28,1736519882797,10/01/2025 14:38:02,1736501882797,-5,10/01/2025 04:38:02,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,continue,,3279,3276.399999999994,3279,3279,3276.399999999994,3279,0,3279,0,0,,Click To Continue,Continue Button,7,object-183,image,,,,,,,,,,,,,,,2,11
29,1736519882797,10/01/2025 14:38:02,1736501882797,-5,10/01/2025 04:38:02,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,response,9,1638.6000000000058,3276.399999999994,3279.5,1638.6000000000058,3276.399999999994,3279.5,0,1638.6000000000058,1640.8999999999942,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,2,12
30,1736519883800,10/01/2025 14:38:03,1736501883800,-5,10/01/2025 04:38:03,153647,18,task-u8ly,repeat-3dmk#4->-repeat-tj2w#5->-repeat-bh4w#1,42388653,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,END,,,180946,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1736519914306,10/01/2025 14:38:34,1736491114306,-8,09/01/2025 22:38:34,153647,18,task-u8ly,repeat-3dmk#2->-repeat-tj2w#3->-repeat-bh4w#1,42388809,BLIND,12371916,,complete,,6781280748708cd024ca77da,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Subjective rating Practice,6,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1736519927079,10/01/2025 14:38:47,1736491127079,-8,09/01/2025 22:38:47,153647,18,task-u8ly,repeat-3dmk#2->-repeat-tj2w#3->-repeat-bh4w#1,42388809,BLIND,12371916,,complete,,6781280748708cd024ca77da,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Subjective rating Practice,6,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,12333.6,12316.9,12333.6,12333.6,12316.9,12333.6,1,12333.6,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1736519930480,10/01/2025 14:38:50,1736491130480,-8,09/01/2025 22:38:50,153647,18,task-u8ly,repeat-3dmk#2->-repeat-tj2w#3->-repeat-bh4w#1,42388809,BLIND,12371916,,complete,,6781280748708cd024ca77da,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Subjective rating Practice,6,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 5,e3ks8t,2,continue,,3421.2999999940403,3416.5,3421.2999999940403,3421.2999999940403,3416.5,3421.2999999940403,1,3421.2999999940403,0,0,,Click To Continue,Continue Button,2,object-68,instructions,,,,,,,,,,,,,,,,
