Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
7,1738300000611,31/01/2025 05:06:40,1738278400611,-6,30/01/2025 17:06:40,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42922844,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,5870,,,,0,,,,,,,,,,,,,,,,
1,1738300049393,31/01/2025 05:07:29,1738278449393,-6,30/01/2025 17:07:29,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,42922858,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738300050386,31/01/2025 05:07:30,1738278450386,-6,30/01/2025 17:07:30,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,42922858,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,966.7999999999997,950.0999999999999,966.7999999999997,966.7999999999997,950.0999999999999,966.7999999999997,1,966.7999999999997,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1738300051570,31/01/2025 05:07:31,1738278451570,-6,30/01/2025 17:07:31,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,42922858,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,1201.5999999955297,1200.0000000000005,1201.5999999955297,1201.5999999955297,1200.0000000000005,1201.5999999955297,1,1201.5999999955297,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1738300052062,31/01/2025 05:07:32,1738278452062,-6,30/01/2025 17:07:32,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,42922858,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,494.00000000148975,483.2999999999993,494.00000000148975,494.00000000148975,483.2999999999993,494.00000000148975,1,494.00000000148975,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1738300052487,31/01/2025 05:07:32,1738278452487,-6,30/01/2025 17:07:32,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,42922858,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,434.99999999851025,433.40000000000055,434.99999999851025,434.99999999851025,433.40000000000055,434.99999999851025,1,434.99999999851025,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1738300052968,31/01/2025 05:07:32,1738278452968,-6,30/01/2025 17:07:32,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,42922858,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,482.89999999552947,466.6999999999998,482.89999999552947,482.89999999552947,466.6999999999998,482.89999999552947,1,482.89999999552947,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1738300052969,31/01/2025 05:07:32,1738278452969,-6,30/01/2025 17:07:32,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,42922858,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,3545,,,,0,,,,,,,,,,,,,,,,
1,1738301270706,31/01/2025 05:27:50,1738272470706,-8,30/01/2025 13:27:50,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,42923028,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738301273781,31/01/2025 05:27:53,1738272473781,-8,30/01/2025 13:27:53,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,42923028,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,2772.5439999992236,2766.556,2772.5439999992236,2772.5439999992236,2766.556,2772.5439999992236,1,2772.5439999992236,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1738301285211,31/01/2025 05:28:05,1738272485211,-8,30/01/2025 13:28:05,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,42923028,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,11437.183000000248,11432.876,11437.183000000248,11437.183000000248,11432.876,11437.183000000248,1,11437.183000000248,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1738301290353,31/01/2025 05:28:10,1738272490353,-8,30/01/2025 13:28:10,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,42923028,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,5146.541999999594,5133.128000000001,5146.541999999594,5146.541999999594,5133.128000000001,5146.541999999594,1,5146.541999999594,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1738301294964,31/01/2025 05:28:14,1738272494964,-8,30/01/2025 13:28:14,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,42923028,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,4623.849000001919,4616.482,4623.849000001919,4623.849000001919,4616.482,4623.849000001919,1,4623.849000001919,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1738301312198,31/01/2025 05:28:32,1738272512198,-8,30/01/2025 13:28:32,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,42923028,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,17241.267000001186,17232.644,17241.267000001186,17241.267000001186,17232.644,17241.267000001186,1,17241.267000001186,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1738301312210,31/01/2025 05:28:32,1738272512210,-8,30/01/2025 13:28:32,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,42923028,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,41319,,,,0,,,,,,,,,,,,,,,,
1,1738301360667,31/01/2025 05:29:20,1738272560667,-8,30/01/2025 13:29:20,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42923043,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738301362461,31/01/2025 05:29:22,1738272562461,-8,30/01/2025 13:29:22,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42923043,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1573.9220000032874,1566.6040000000003,1573.9220000032874,1573.9220000032874,1566.6040000000003,1573.9220000032874,1,1573.9220000032874,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1738301371332,31/01/2025 05:29:31,1738272571332,-8,30/01/2025 13:29:31,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42923043,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,8877.84300000174,8866.311999999998,8877.84300000174,8877.84300000174,8866.311999999998,8877.84300000174,1,8877.84300000174,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1738301375331,31/01/2025 05:29:35,1738272575331,-8,30/01/2025 13:29:35,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42923043,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,4009.411000000726,3999.840000000002,4009.411000000726,4009.411000000726,3999.840000000002,4009.411000000726,1,4009.411000000726,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1738301382955,31/01/2025 05:29:42,1738272582955,-8,30/01/2025 13:29:42,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42923043,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,7635.161000000371,7633.027999999998,7635.161000000371,7635.161000000371,7633.027999999998,7635.161000000371,1,7635.161000000371,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1738301386862,31/01/2025 05:29:46,1738272586862,-8,30/01/2025 13:29:46,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42923043,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,3909.4980000031283,3899.844000000001,3909.4980000031283,3909.4980000031283,3899.844000000001,3909.4980000031283,1,3909.4980000031283,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1738301386867,31/01/2025 05:29:46,1738272586867,-8,30/01/2025 13:29:46,153647,21,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42923043,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,26027,,,,0,,,,,,,,,,,,,,,,
1,1738302087021,31/01/2025 05:41:27,1738280487021,-6,30/01/2025 17:41:27,153647,21,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,42923119,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Memory Task (instr only),4,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738302091888,31/01/2025 05:41:31,1738280491888,-6,30/01/2025 17:41:31,153647,21,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,42923119,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Memory Task (instr only),4,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,4102.29999999702,4086.1000000000004,4102.29999999702,4102.29999999702,4086.1000000000004,4102.29999999702,1,4102.29999999702,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1738302106578,31/01/2025 05:41:46,1738280506578,-6,30/01/2025 17:41:46,153647,21,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,42923119,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Memory Task (instr only),4,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,14706.69999999702,14693.4,14706.69999999702,14706.69999999702,14693.4,14706.69999999702,1,14706.69999999702,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
