Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
1,1738304855558,31/01/2025 06:27:35,1738286855558,-5,30/01/2025 20:27:35,153647,21,task-efz1,,42923449,BLIND,12511026,,complete,,679c6b8ebb2431d593c3fe04,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1451x907,1451x775,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738304859719,31/01/2025 06:27:39,1738286859719,-5,30/01/2025 20:27:39,153647,21,task-efz1,,42923449,BLIND,12511026,,complete,,679c6b8ebb2431d593c3fe04,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1451x907,1451x775,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,4168.8,4166.76,4168.8,4168.8,4166.76,4168.8,1,4168.8,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738304859720,31/01/2025 06:27:39,1738286859720,-5,30/01/2025 20:27:39,153647,21,task-efz1,,42923449,BLIND,12511026,,complete,,679c6b8ebb2431d593c3fe04,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1451x907,1451x775,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,4141,,,,0,,,,,,,,,,,
1,1738304913379,31/01/2025 06:28:33,1738283313379,-6,30/01/2025 18:28:33,153647,21,task-efz1,,42923459,BLIND,12511030,,complete,,679c677b853448d898b01ca6,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x735,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738304920237,31/01/2025 06:28:40,1738283320237,-6,30/01/2025 18:28:40,153647,21,task-efz1,,42923459,BLIND,12511030,,complete,,679c677b853448d898b01ca6,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x735,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,6863.602000005962,6859.502,6863.602000005962,6863.602000005962,6859.502,6863.602000005962,1,6863.602000005962,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738304920238,31/01/2025 06:28:40,1738283320238,-6,30/01/2025 18:28:40,153647,21,task-efz1,,42923459,BLIND,12511030,,complete,,679c677b853448d898b01ca6,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x735,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,6843,,,,0,,,,,,,,,,,
1,1738304993029,31/01/2025 06:29:53,1738276193029,-8,30/01/2025 14:29:53,153647,21,task-efz1,,42923484,BLIND,12511035,,complete,,679c6bedc1ad9af512212c10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1600x900,1455x672,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738305014078,31/01/2025 06:30:14,1738276214078,-8,30/01/2025 14:30:14,153647,21,task-efz1,,42923484,BLIND,12511035,,complete,,679c6bedc1ad9af512212c10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1600x900,1455x672,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,21059.5,21042.7,21059.5,21059.5,21042.7,21059.5,1,21059.5,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738305014082,31/01/2025 06:30:14,1738276214082,-8,30/01/2025 14:30:14,153647,21,task-efz1,,42923484,BLIND,12511035,,complete,,679c6bedc1ad9af512212c10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1600x900,1455x672,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,21028,,,,0,,,,,,,,,,,
1,1738305257810,31/01/2025 06:34:17,1738283657810,-6,30/01/2025 18:34:17,153647,21,task-efz1,,42923531,BLIND,12511042,,complete,,679c6edb32e2089aa01f7fe5,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1017x945,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738305273152,31/01/2025 06:34:33,1738283673152,-6,30/01/2025 18:34:33,153647,21,task-efz1,,42923531,BLIND,12511042,,complete,,679c6edb32e2089aa01f7fe5,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1017x945,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,15355.78,15346.24,15355.78,15355.78,15346.24,15355.78,1,15355.78,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738305273154,31/01/2025 06:34:33,1738283673154,-6,30/01/2025 18:34:33,153647,21,task-efz1,,42923531,BLIND,12511042,,complete,,679c6edb32e2089aa01f7fe5,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1017x945,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,15318,,,,0,,,,,,,,,,,
1,1738305540464,31/01/2025 06:39:00,1738276740464,-8,30/01/2025 14:39:00,153647,21,task-efz1,,42923581,BLIND,12511049,,complete,,679c6feaebfa12fecbaf7b8b,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1600x900,1398x708,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738305547891,31/01/2025 06:39:07,1738276747891,-8,30/01/2025 14:39:07,153647,21,task-efz1,,42923581,BLIND,12511049,,complete,,679c6feaebfa12fecbaf7b8b,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1600x900,1398x708,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,7462.8,7450.2,7462.8,7462.8,7450.2,7462.8,1,7462.8,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738305547896,31/01/2025 06:39:07,1738276747896,-8,30/01/2025 14:39:07,153647,21,task-efz1,,42923581,BLIND,12511049,,complete,,679c6feaebfa12fecbaf7b8b,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1600x900,1398x708,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,7411,,,,0,,,,,,,,,,,
1,1738306826499,31/01/2025 07:00:26,1738285226499,-6,30/01/2025 19:00:26,153647,21,task-efz1,,42923702,BLIND,12511064,,complete,,679c72a7bb1c0f58811e43ce,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738306832295,31/01/2025 07:00:32,1738285232295,-6,30/01/2025 19:00:32,153647,21,task-efz1,,42923702,BLIND,12511064,,complete,,679c72a7bb1c0f58811e43ce,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,5854.700000001489,5844.199999999997,5854.700000001489,5854.700000001489,5844.199999999997,5854.700000001489,1,5854.700000001489,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738306832300,31/01/2025 07:00:32,1738285232300,-6,30/01/2025 19:00:32,153647,21,task-efz1,,42923702,BLIND,12511064,,complete,,679c72a7bb1c0f58811e43ce,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,5701,,,,0,,,,,,,,,,,
1,1738306849697,31/01/2025 07:00:49,1738285249697,-6,30/01/2025 19:00:49,153647,21,task-efz1,,42923786,BLIND,12511074,,complete,,679c743d1f3579147474cb35,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738306876007,31/01/2025 07:01:16,1738285276007,-6,30/01/2025 19:01:16,153647,21,task-efz1,,42923786,BLIND,12511074,,complete,,679c743d1f3579147474cb35,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,26341.199999856948,26329.399999999998,26341.199999856948,26341.199999856948,26329.399999999998,26341.199999856948,1,26341.199999856948,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738306876013,31/01/2025 07:01:16,1738285276013,-6,30/01/2025 19:01:16,153647,21,task-efz1,,42923786,BLIND,12511074,,complete,,679c743d1f3579147474cb35,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,26281,,,,0,,,,,,,,,,,
1,1738307082798,31/01/2025 07:04:42,1738278282798,-8,30/01/2025 15:04:42,153647,21,task-efz1,,42923824,BLIND,12511081,,complete,,679c6268d4f22dcd38bdd223,computer,Desktop or Laptop,Windows 10,Firefox 134.0,3840x2160,1896x941,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738307243744,31/01/2025 07:07:23,1738278443744,-8,30/01/2025 15:07:23,153647,21,task-efz1,,42923824,BLIND,12511081,,complete,,679c6268d4f22dcd38bdd223,computer,Desktop or Laptop,Windows 10,Firefox 134.0,3840x2160,1896x941,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,160950.32,160939.66,160950.32,160950.32,160939.66,160950.32,1,160950.32,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738307243747,31/01/2025 07:07:23,1738278443747,-8,30/01/2025 15:07:23,153647,21,task-efz1,,42923824,BLIND,12511081,,complete,,679c6268d4f22dcd38bdd223,computer,Desktop or Laptop,Windows 10,Firefox 134.0,3840x2160,1896x941,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,160936,,,,0,,,,,,,,,,,
1,1738307437752,31/01/2025 07:10:37,1738285837752,-6,30/01/2025 19:10:37,153647,21,task-efz1,,42923864,BLIND,12511087,,complete,,679c76b7a189a1b86c6651de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738307458216,31/01/2025 07:10:58,1738285858216,-6,30/01/2025 19:10:58,153647,21,task-efz1,,42923864,BLIND,12511087,,complete,,679c76b7a189a1b86c6651de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,20501.2,20494.2,20501.2,20501.2,20494.2,20501.2,1,20501.2,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738307458222,31/01/2025 07:10:58,1738285858222,-6,30/01/2025 19:10:58,153647,21,task-efz1,,42923864,BLIND,12511087,,complete,,679c76b7a189a1b86c6651de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,20420,,,,0,,,,,,,,,,,
1,1738307541244,31/01/2025 07:12:21,1738285941244,-6,30/01/2025 19:12:21,153647,21,task-efz1,,42923894,BLIND,12511090,,complete,,679c75f071b7e2942d62b2a9,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2134x1200,2134x1047,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738307633687,31/01/2025 07:13:53,1738286033687,-6,30/01/2025 19:13:53,153647,21,task-efz1,,42923894,BLIND,12511090,,complete,,679c75f071b7e2942d62b2a9,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2134x1200,2134x1047,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,92469.778,92454.57800000001,92469.778,92469.778,92454.57800000001,92469.778,1,92469.778,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738307633695,31/01/2025 07:13:53,1738286033695,-6,30/01/2025 19:13:53,153647,21,task-efz1,,42923894,BLIND,12511090,,complete,,679c75f071b7e2942d62b2a9,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2134x1200,2134x1047,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,92412,,,,0,,,,,,,,,,,
1,1738308400264,31/01/2025 07:26:40,1738286800264,-6,30/01/2025 19:26:40,153647,21,task-efz1,,42924049,BLIND,12511116,,complete,,679c799133adaafedda4cae4,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738308401539,31/01/2025 07:26:41,1738286801539,-6,30/01/2025 19:26:41,153647,21,task-efz1,,42924049,BLIND,12511116,,complete,,679c799133adaafedda4cae4,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,1283.5759999999973,1266.8759999999984,1283.5759999999973,1283.5759999999973,1266.8759999999984,1283.5759999999973,1,1283.5759999999973,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738308401541,31/01/2025 07:26:41,1738286801541,-6,30/01/2025 19:26:41,153647,21,task-efz1,,42924049,BLIND,12511116,,complete,,679c799133adaafedda4cae4,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,1247,,,,0,,,,,,,,,,,
1,1738309845094,31/01/2025 07:50:45,1738288245094,-6,30/01/2025 19:50:45,153647,21,task-efz1,,42924286,BLIND,12511149,,complete,,679c7f3656b395b1857c7249,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738309848250,31/01/2025 07:50:48,1738288248250,-6,30/01/2025 19:50:48,153647,21,task-efz1,,42924286,BLIND,12511149,,complete,,679c7f3656b395b1857c7249,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,3181.6920000357622,3166.2919999999995,3181.6920000357622,3181.6920000357622,3166.2919999999995,3181.6920000357622,1,3181.6920000357622,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738309848258,31/01/2025 07:50:48,1738288248258,-6,30/01/2025 19:50:48,153647,21,task-efz1,,42924286,BLIND,12511149,,complete,,679c7f3656b395b1857c7249,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,3141,,,,0,,,,,,,,,,,
1,1738310749765,31/01/2025 08:05:49,1738289149765,-6,30/01/2025 20:05:49,153647,21,task-efz1,,42924423,BLIND,12511188,,complete,,679c777f0e588e02a3211512,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2134x1200,2134x1047,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738310811067,31/01/2025 08:06:51,1738289211067,-6,30/01/2025 20:06:51,153647,21,task-efz1,,42924423,BLIND,12511188,,complete,,679c777f0e588e02a3211512,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2134x1200,2134x1047,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,61337.30000001192,61333.899999999994,61337.30000001192,61337.30000001192,61333.899999999994,61337.30000001192,1,61337.30000001192,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738310811073,31/01/2025 08:06:51,1738289211073,-6,30/01/2025 20:06:51,153647,21,task-efz1,,42924423,BLIND,12511188,,complete,,679c777f0e588e02a3211512,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2134x1200,2134x1047,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,61256,,,,0,,,,,,,,,,,
1,1738310827468,31/01/2025 08:07:07,1738289227468,-6,30/01/2025 20:07:07,153647,21,task-efz1,,42924434,BLIND,12511192,,complete,,679c81a5d1d0fb7f540c6229,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738311149099,31/01/2025 08:12:29,1738289549099,-6,30/01/2025 20:12:29,153647,21,task-efz1,,42924434,BLIND,12511192,,complete,,679c81a5d1d0fb7f540c6229,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,321662.0000000045,321652.5,321662.0000000045,321662.0000000045,321652.5,321662.0000000045,1,321662.0000000045,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738311149106,31/01/2025 08:12:29,1738289549106,-6,30/01/2025 20:12:29,153647,21,task-efz1,,42924434,BLIND,12511192,,complete,,679c81a5d1d0fb7f540c6229,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,321605,,,,0,,,,,,,,,,,
1,1738310840105,31/01/2025 08:07:20,1738289240105,-6,30/01/2025 20:07:20,153647,21,task-efz1,,42924439,BLIND,12511196,,complete,,679c83cbb38d3d299cdc7db0,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738310841590,31/01/2025 08:07:21,1738289241590,-6,30/01/2025 20:07:21,153647,21,task-efz1,,42924439,BLIND,12511196,,complete,,679c83cbb38d3d299cdc7db0,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,1516.2000000000007,1502.7000000000007,1516.2000000000007,1516.2000000000007,1502.7000000000007,1516.2000000000007,1,1516.2000000000007,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738310841593,31/01/2025 08:07:21,1738289241593,-6,30/01/2025 20:07:21,153647,21,task-efz1,,42924439,BLIND,12511196,,complete,,679c83cbb38d3d299cdc7db0,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,1456,,,,0,,,,,,,,,,,
1,1738310996965,31/01/2025 08:09:56,1738282196965,-8,30/01/2025 16:09:56,153647,21,task-efz1,,42924462,BLIND,12511202,,complete,,679c84fe23c02e0cacb70b6f,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738311011899,31/01/2025 08:10:11,1738282211899,-8,30/01/2025 16:10:11,153647,21,task-efz1,,42924462,BLIND,12511202,,complete,,679c84fe23c02e0cacb70b6f,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,32627.799999999996,32594.6,32627.799999999996,32627.799999999996,32594.6,32627.799999999996,1,32627.799999999996,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738311011911,31/01/2025 08:10:11,1738282211911,-8,30/01/2025 16:10:11,153647,21,task-efz1,,42924462,BLIND,12511202,,complete,,679c84fe23c02e0cacb70b6f,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x607,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,14795,,,,0,,,,,,,,,,,
1,1738311056480,31/01/2025 08:10:56,1738289456480,-6,30/01/2025 20:10:56,153647,21,task-efz1,,42924476,BLIND,12511205,,complete,,679c854d092ec6a7c80a319e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Accurate,1,Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738311057901,31/01/2025 08:10:57,1738289457901,-6,30/01/2025 20:10:57,153647,21,task-efz1,,42924476,BLIND,12511205,,complete,,679c854d092ec6a7c80a319e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Accurate,1,Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,1472.6479999999992,1466.348,1472.6479999999992,1472.6479999999992,1466.348,1472.6479999999992,1,1472.6479999999992,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738311057904,31/01/2025 08:10:57,1738289457904,-6,30/01/2025 20:10:57,153647,21,task-efz1,,42924476,BLIND,12511205,,complete,,679c854d092ec6a7c80a319e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Accurate,1,Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,1365,,,,0,,,,,,,,,,,
1,1738311203397,31/01/2025 08:13:23,1738289603397,-6,30/01/2025 20:13:23,153647,21,task-efz1,,42924502,BLIND,12511210,,complete,,679c83de29ad80f5c95df2ca,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
