Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: memory,Spreadsheet: randomise,Spreadsheet: img,Manipulation: Spreadsheet
11,1738300111671,31/01/2025 05:08:31,1738278511671,-6,30/01/2025 17:08:31,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,10,image,Screen 3,zz7hbh,1,response,2,1301.4000000000015,1300.1000000000022,1301.4000000000015,1301.4000000000015,1300.1000000000022,1301.4000000000015,1,1301.4000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Bar 1.jpg,
12,1738300115183,31/01/2025 05:08:35,1738278515183,-6,30/01/2025 17:08:35,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,11,image,Screen 3,zz7hbh,1,response,5,3513.5000000029795,3500,3513.5000000029795,3513.5000000029795,3500,3513.5000000029795,1,3513.5000000029795,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,4d7c83a8e9b0984905e4da0d496113c7.jpg,
13,1738300118579,31/01/2025 05:08:38,1738278518579,-6,30/01/2025 17:08:38,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,12,image,Screen 3,zz7hbh,1,response,4,3409.4000000014894,3400,3409.4000000014894,3409.4000000014894,3400,3409.4000000014894,1,3409.4000000014894,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,fc7354a0bbef269140ce76bff20aa450.jpg,
14,1738300119709,31/01/2025 05:08:39,1738278519709,-6,30/01/2025 17:08:39,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,13,image,Screen 3,zz7hbh,1,response,1,1139.2999999999993,1133.3999999999978,1139.2999999999993,1139.2999999999993,1133.3999999999978,1139.2999999999993,1,1139.2999999999993,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,3c42c59470c5a78bd8fad7a3f4223af9.jpg,
15,1738300120738,31/01/2025 05:08:40,1738278520738,-6,30/01/2025 17:08:40,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,14,image,Screen 3,zz7hbh,1,response,1,1033.199999999997,1016.5999999999985,1033.199999999997,1033.199999999997,1016.5999999999985,1033.199999999997,1,1033.199999999997,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,1eec1f3b01e05351d9ff41e3a55f9e27.jpg,
16,1738300121839,31/01/2025 05:08:41,1738278521839,-6,30/01/2025 17:08:41,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,15,image,Screen 3,zz7hbh,1,response,1,1119.300000000003,1116.800000000003,1119.300000000003,1119.300000000003,1116.800000000003,1119.300000000003,1,1119.300000000003,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,1f70ece26cb7ddab09e7389717665ce5.jpg,
17,1738300123359,31/01/2025 05:08:43,1738278523359,-6,30/01/2025 17:08:43,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,16,image,Screen 3,zz7hbh,1,response,1,1522.3999999985099,1516.699999999997,1522.3999999985099,1522.3999999985099,1516.699999999997,1522.3999999985099,1,1522.3999999985099,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,d5b5180e8720bf487dc9154b77cb6821.jpg,
18,1738300124888,31/01/2025 05:08:44,1738278524888,-6,30/01/2025 17:08:44,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,17,image,Screen 3,zz7hbh,1,response,6,1535.0000000029831,1533.300000000003,1535.0000000029831,1535.0000000029831,1533.300000000003,1535.0000000029831,1,1535.0000000029831,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1e11737ef84d2540acdb3e95be306366.jpg,
19,1738300125942,31/01/2025 05:08:45,1738278525942,-6,30/01/2025 17:08:45,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,18,image,Screen 3,zz7hbh,1,response,6,1055.5,1050.0999999999985,1055.5,1055.5,1050.0999999999985,1055.5,1,1055.5,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,01f870e557961e3faef0856f12309fa4.jpg,
20,1738300126896,31/01/2025 05:08:46,1738278526896,-6,30/01/2025 17:08:46,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,19,image,Screen 3,zz7hbh,1,response,1,959.6000000029817,949.9000000000015,959.6000000029817,959.6000000029817,949.9000000000015,959.6000000029817,1,959.6000000029817,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,4c439fd6c90fcac1d9c247e0d30db57a.jpg,
21,1738300127803,31/01/2025 05:08:47,1738278527803,-6,30/01/2025 17:08:47,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,20,image,Screen 3,zz7hbh,1,response,6,916.5,900.0999999999985,916.5,916.5,900.0999999999985,916.5,1,916.5,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1e55bcaa25fabbc8578a7277fc33739b.jpg,
22,1738300133686,31/01/2025 05:08:53,1738278533686,-6,30/01/2025 17:08:53,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,21,image,Screen 3,zz7hbh,1,response,5,5899.500000001492,5883.4000000000015,5899.500000001492,5899.500000001492,5883.4000000000015,5899.500000001492,1,5899.500000001492,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1ec3da084ef6bb404b0f4e706f3dca08.jpg,
23,1738300134473,31/01/2025 05:08:54,1738278534473,-6,30/01/2025 17:08:54,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,22,image,Screen 3,zz7hbh,1,response,5,803.8000000044703,800,803.8000000044703,803.8000000044703,800,803.8000000044703,1,803.8000000044703,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,3f2fd9474f29da0b50ff9286b429bbc0.jpg,
24,1738300135628,31/01/2025 05:08:55,1738278535628,-6,30/01/2025 17:08:55,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,23,image,Screen 3,zz7hbh,1,response,5,1158.1000000014901,1149.9000000000015,1158.1000000014901,1158.1000000014901,1149.9000000000015,1158.1000000014901,1,1158.1000000014901,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,3a86857c680b20161adf067d5fa9433d.jpg,
25,1738300136594,31/01/2025 05:08:56,1738278536594,-6,30/01/2025 17:08:56,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,24,image,Screen 3,zz7hbh,1,response,4,974.3000000029788,966.6999999999971,974.3000000029788,974.3000000029788,966.6999999999971,974.3000000029788,1,974.3000000029788,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,5e83165bb10aa890a84087c2c6d3edb1.jpg,
26,1738300137577,31/01/2025 05:08:57,1738278537577,-6,30/01/2025 17:08:57,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,25,image,Screen 3,zz7hbh,1,response,4,991.2999999985113,983.4000000000015,991.2999999985113,991.2999999985113,983.4000000000015,991.2999999985113,1,991.2999999985113,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,6a428827436fae2f1dc16138cf69fbc3.jpg,
27,1738300138348,31/01/2025 05:08:58,1738278538348,-6,30/01/2025 17:08:58,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,26,image,Screen 3,zz7hbh,1,response,5,778.3000000044703,766.5999999999985,778.3000000044703,778.3000000044703,766.5999999999985,778.3000000044703,1,778.3000000044703,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,4c23a49c62ff1bbf1eefcc78dca7a998.jpg,
28,1738300139627,31/01/2025 05:08:59,1738278539627,-6,30/01/2025 17:08:59,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,27,image,Screen 3,zz7hbh,1,response,4,1291.2000000044718,1283.5,1291.2000000044718,1291.2000000044718,1283.5,1291.2000000044718,1,1291.2000000044718,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,bc35ab70a63de30e61cd1487569037ff.jpg,
29,1738300140402,31/01/2025 05:09:00,1738278540402,-6,30/01/2025 17:09:00,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,28,image,Screen 3,zz7hbh,1,response,1,782.1000000029817,766.7000000000044,782.1000000029817,782.1000000029817,766.7000000000044,782.1000000029817,1,782.1000000029817,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Desert 1.jpg,
30,1738300141838,31/01/2025 05:09:01,1738278541838,-6,30/01/2025 17:09:01,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,29,image,Screen 3,zz7hbh,1,response,1,1451.3000000014872,1449.8999999999942,1451.3000000014872,1451.3000000014872,1449.8999999999942,1451.3000000014872,1,1451.3000000014872,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,6cb2b2a420aafa64f282ef22e112d0b2.jpg,
31,1738300143026,31/01/2025 05:09:03,1738278543026,-6,30/01/2025 17:09:03,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,30,image,Screen 3,zz7hbh,1,response,5,1189.5000000029831,1183.300000000003,1189.5000000029831,1189.5000000029831,1183.300000000003,1189.5000000029831,1,1189.5000000029831,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,ffacecd7ff2483bae112f8f0e8356a68.jpg,
32,1738300144773,31/01/2025 05:09:04,1738278544773,-6,30/01/2025 17:09:04,153647,21,task-6sfn,repeat-3dmk#4->-repeat-tj2w#3,42922868,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,31,image,Screen 3,zz7hbh,1,response,4,1753.1000000014901,1750.0999999999985,1753.1000000014901,1753.1000000014901,1750.0999999999985,1753.1000000014901,1,1753.1000000014901,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1ee7db919447af22c4e020dc971d886d.jpg,
