Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
2,1730398325880,31/10/2024 18:12:05,1730376725880,-6,31/10/2024 06:12:05,187004,4,task-efz1,,41035886,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Study Welcome,15,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,10635.3,10624,10635.3,10635.3,10624,10635.3,1,10635.3,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1730398325888,31/10/2024 18:12:05,1730376725888,-6,31/10/2024 06:12:05,187004,4,task-efz1,,41035886,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Study Welcome,15,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,10570,,,,0,,,,,,,,,,,
1,1730398321355,31/10/2024 18:12:01,1730380321355,-5,31/10/2024 08:12:01,187004,4,task-efz1,,41035894,BLIND,11982674,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1670x940,1670x851,,,0,Study Welcome,15,Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730398338657,31/10/2024 18:12:18,1730380338657,-5,31/10/2024 08:12:18,187004,4,task-efz1,,41035894,BLIND,11982674,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1670x940,1670x851,,,0,Study Welcome,15,Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,17317.000000047683,17306.3,17317.000000047683,17317.000000047683,17306.3,17317.000000047683,1,17317.000000047683,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1730398338661,31/10/2024 18:12:18,1730380338661,-5,31/10/2024 08:12:18,187004,4,task-efz1,,41035894,BLIND,11982674,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1670x940,1670x851,,,0,Study Welcome,15,Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,17290,,,,0,,,,,,,,,,,
1,1730398326349,31/10/2024 18:12:06,1730383926349,-4,31/10/2024 10:12:06,187004,4,task-efz1,,41035906,BLIND,11982677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x742,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730398346929,31/10/2024 18:12:26,1730383946929,-4,31/10/2024 10:12:26,187004,4,task-efz1,,41035906,BLIND,11982677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x742,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,20587.99999999404,20582.4,20587.99999999404,20587.99999999404,20582.4,20587.99999999404,1,20587.99999999404,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1730398346931,31/10/2024 18:12:26,1730383946931,-4,31/10/2024 10:12:26,187004,4,task-efz1,,41035906,BLIND,11982677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x742,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,20571,,,,0,,,,,,,,,,,
1,1730398335685,31/10/2024 18:12:15,1730383935685,-4,31/10/2024 10:12:15,187004,4,task-efz1,,41035920,BLIND,11982681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730398345444,31/10/2024 18:12:25,1730383945444,-4,31/10/2024 10:12:25,187004,4,task-efz1,,41035920,BLIND,11982681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,9781.5,9767.1,9781.5,9781.5,9767.1,9781.5,1,9781.5,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1730398345447,31/10/2024 18:12:25,1730383945447,-4,31/10/2024 10:12:25,187004,4,task-efz1,,41035920,BLIND,11982681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,9741,,,,0,,,,,,,,,,,
1,1730398331132,31/10/2024 18:12:11,1730373131132,-7,31/10/2024 04:12:11,187004,4,task-efz1,,41035926,BLIND,11982683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1544x809,1536x806,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730398376818,31/10/2024 18:12:56,1730373176818,-7,31/10/2024 04:12:56,187004,4,task-efz1,,41035926,BLIND,11982683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1544x963,1536x960,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,45703.333999999995,45686.734,45703.333999999995,45703.333999999995,45686.734,45703.333999999995,1,45703.333999999995,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1730398376822,31/10/2024 18:12:56,1730373176822,-7,31/10/2024 04:12:56,187004,4,task-efz1,,41035926,BLIND,11982683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1544x963,1536x960,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,45661,,,,0,,,,,,,,,,,
1,1730398461669,31/10/2024 18:14:21,1730380461669,-5,31/10/2024 08:14:21,187004,4,task-efz1,,41036092,BLIND,11982707,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1366x660,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730398463101,31/10/2024 18:14:23,1730380463101,-5,31/10/2024 08:14:23,187004,4,task-efz1,,41036092,BLIND,11982707,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1366x660,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,1440.9000000022352,1438.8000000000002,1440.9000000022352,1440.9000000022352,1438.8000000000002,1440.9000000022352,1,1440.9000000022352,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1730398463102,31/10/2024 18:14:23,1730380463102,-5,31/10/2024 08:14:23,187004,4,task-efz1,,41036092,BLIND,11982707,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1366x660,,,0,Study Welcome,15,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,1419,,,,0,,,,,,,,,,,
1,1730398581964,31/10/2024 18:16:21,1730384181964,-4,31/10/2024 10:16:21,187004,4,task-efz1,,41036232,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x959,,,0,Study Welcome,15,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730398588774,31/10/2024 18:16:28,1730384188774,-4,31/10/2024 10:16:28,187004,4,task-efz1,,41036232,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x959,,,0,Study Welcome,15,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,6826.188,6816.688,6826.188,6826.188,6816.688,6826.188,1,6826.188,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1730398588775,31/10/2024 18:16:28,1730384188775,-4,31/10/2024 10:16:28,187004,4,task-efz1,,41036232,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x959,,,0,Study Welcome,15,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,6794,,,,0,,,,,,,,,,,
1,1730400341361,31/10/2024 18:45:41,1730375141361,-7,31/10/2024 04:45:41,187004,4,task-efz1,,41036962,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1191x916,,,0,Study Welcome,15,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730400413489,31/10/2024 18:46:53,1730375213489,-7,31/10/2024 04:46:53,187004,4,task-efz1,,41036962,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1191x916,,,0,Study Welcome,15,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,72180.442,72163.742,72180.442,72180.442,72163.742,72180.442,1,72180.442,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1730400413496,31/10/2024 18:46:53,1730375213496,-7,31/10/2024 04:46:53,187004,4,task-efz1,,41036962,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1191x916,,,0,Study Welcome,15,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,72022,,,,0,,,,,,,,,,,
END OF FILE
