Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Manipulation: Spreadsheet,Store: Total,Store: correct
2,1727283906082,25/09/2024 17:05:06,1727265906082,-5,25/09/2024 07:05:06,187004,3,task-icdl,,40267543,BLIND,11758423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,981x832,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2139.1000000953672,2133.2,2139.1000000953672,2139.1000000953672,2133.2,2139.1000000953672,1,2139.1000000953672,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283906083,25/09/2024 17:05:06,1727265906083,-5,25/09/2024 07:05:06,187004,3,task-icdl,,40267543,BLIND,11758423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,981x832,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727283894270,25/09/2024 17:04:54,1727269494270,-4,25/09/2024 09:04:54,187004,3,task-icdl,,40267531,BLIND,11758405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727283896055,25/09/2024 17:04:56,1727269496055,-4,25/09/2024 09:04:56,187004,3,task-icdl,,40267531,BLIND,11758405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1790.9700000007451,1783.4700000000003,1790.9700000007451,1790.9700000007451,1783.4700000000003,1790.9700000007451,1,1790.9700000007451,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283896056,25/09/2024 17:04:56,1727269496056,-4,25/09/2024 09:04:56,187004,3,task-icdl,,40267531,BLIND,11758405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727283887347,25/09/2024 17:04:47,1727269487347,-4,25/09/2024 09:04:47,187004,3,task-icdl,,40267524,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727283889962,25/09/2024 17:04:49,1727269489962,-4,25/09/2024 09:04:49,187004,3,task-icdl,,40267524,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2630.772000047684,2616.772,2630.772000047684,2630.772000047684,2616.772,2630.772000047684,1,2630.772000047684,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283889963,25/09/2024 17:04:49,1727269489963,-4,25/09/2024 09:04:49,187004,3,task-icdl,,40267524,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727283879175,25/09/2024 17:04:39,1727265879175,-5,25/09/2024 07:04:39,187004,3,task-icdl,,40267507,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727283883827,25/09/2024 17:04:43,1727265883827,-5,25/09/2024 07:04:43,187004,3,task-icdl,,40267507,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,4656.500000095368,4652.700000000001,4656.500000095368,4656.500000095368,4652.700000000001,4656.500000095368,1,4656.500000095368,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283883828,25/09/2024 17:04:43,1727265883828,-5,25/09/2024 07:04:43,187004,3,task-icdl,,40267507,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727283875214,25/09/2024 17:04:35,1727265875214,-5,25/09/2024 07:04:35,187004,3,task-icdl,,40267500,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727283878395,25/09/2024 17:04:38,1727265878395,-5,25/09/2024 07:04:38,187004,3,task-icdl,,40267500,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,5486.900000095367,5485.2,5486.900000095367,5486.900000095367,5485.2,5486.900000095367,1,5486.900000095367,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283878395,25/09/2024 17:04:38,1727265878395,-5,25/09/2024 07:04:38,187004,3,task-icdl,,40267500,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
END OF FILE
