Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
4,1727370935300,26/09/2024 17:15:35,1727356535300,-4,26/09/2024 09:15:35,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40291369,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,16532.999999976157,16519.6,16532.999999976157,16532.999999976157,16519.6,16532.999999976157,1,16532.999999976157,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1727370946611,26/09/2024 17:15:46,1727356546611,-4,26/09/2024 09:15:46,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40291369,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,11323.699999999997,11307.199999999997,11323.699999999997,11323.699999999997,11307.199999999997,11323.699999999997,1,11323.699999999997,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1727370970679,26/09/2024 17:16:10,1727356570679,-4,26/09/2024 09:16:10,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40291369,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,24085.800000000003,24080.40000000001,24085.800000000003,24085.800000000003,24080.40000000001,24085.800000000003,1,24085.800000000003,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1727370970685,26/09/2024 17:16:10,1727356570685,-4,26/09/2024 09:16:10,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40291369,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727370898388,26/09/2024 17:14:58,1727352898388,-5,26/09/2024 07:14:58,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,40291376,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727370900163,26/09/2024 17:15:00,1727352900163,-5,26/09/2024 07:15:00,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,40291376,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1744.8000000000002,1743.1999999999998,1744.8000000000002,1744.8000000000002,1743.1999999999998,1744.8000000000002,1,1744.8000000000002,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1727370907324,26/09/2024 17:15:07,1727352907324,-5,26/09/2024 07:15:07,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,40291376,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,7163.000000095368,7159.6,7163.000000095368,7163.000000095368,7159.6,7163.000000095368,1,7163.000000095368,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1727370919690,26/09/2024 17:15:19,1727352919690,-5,26/09/2024 07:15:19,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,40291376,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,12368.3,12361.3,12368.3,12368.3,12361.3,12368.3,1,12368.3,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1727370922346,26/09/2024 17:15:22,1727352922346,-5,26/09/2024 07:15:22,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,40291376,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,2663.499999952317,2659.5,2663.499999952317,2663.499999952317,2659.5,2663.499999952317,1,2663.499999952317,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1727370923966,26/09/2024 17:15:23,1727352923966,-5,26/09/2024 07:15:23,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,40291376,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,1623.999999952317,1618.2999999999993,1623.999999952317,1623.999999952317,1618.2999999999993,1623.999999952317,1,1623.999999952317,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
