Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
7,1727371259802,26/09/2024 17:20:59,1727356859802,-4,26/09/2024 09:20:59,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#2,40291629,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1727371358145,26/09/2024 17:22:38,1727356958145,-4,26/09/2024 09:22:38,187004,3,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,40291726,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1477x831,1478x708,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1727371363649,26/09/2024 17:22:43,1727356963649,-4,26/09/2024 09:22:43,187004,3,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,40291726,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1477x831,1478x708,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,5510.300000002981,5505.700000000001,5510.300000002981,5510.300000002981,5505.700000000001,5510.300000002981,1,5510.300000002981,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1727371366643,26/09/2024 17:22:46,1727356966643,-4,26/09/2024 09:22:46,187004,3,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,40291726,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1477x831,1478x708,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3000.7000000119206,3000.1000000000004,3000.7000000119206,3000.7000000119206,3000.1000000000004,3000.7000000119206,1,3000.7000000119206,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1727371370395,26/09/2024 17:22:50,1727356970395,-4,26/09/2024 09:22:50,187004,3,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,40291726,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1477x831,1478x708,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,3750,3744.3999999999996,3750,3750,3744.3999999999996,3750,1,3750,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1727371380806,26/09/2024 17:23:00,1727356980806,-4,26/09/2024 09:23:00,187004,3,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,40291726,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1477x831,1478x708,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,9418.3,9416.5,9418.3,9418.3,9416.5,9418.3,1,9418.3,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1727371390000,26/09/2024 17:23:10,1727356990000,-4,26/09/2024 09:23:10,187004,3,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,40291726,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1477x831,1478x708,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,6,8194.600000000002,8189.100000000002,8194.600000000002,8194.600000000002,8189.100000000002,8194.600000000002,0,8194.600000000002,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1727371390993,26/09/2024 17:23:10,1727356990993,-4,26/09/2024 09:23:10,187004,3,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,40291726,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1477x831,1478x708,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1727371434101,26/09/2024 17:23:54,1727357034101,-4,26/09/2024 09:23:54,187004,3,task-ugmz,repeat-3dmk#2->-repeat-ku6w#2,40291786,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1477x831,1478x708,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1727371435595,26/09/2024 17:23:55,1727357035595,-4,26/09/2024 09:23:55,187004,3,task-ugmz,repeat-3dmk#2->-repeat-ku6w#2,40291786,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1477x831,1478x708,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,1502.5000000029802,1499.9999999999998,1502.5000000029802,1502.5000000029802,1499.9999999999998,1502.5000000029802,1,1502.5000000029802,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
