Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: ,Spreadsheet: randomise,Manipulation: Spreadsheet
568,1731525068920,13/11/2024 19:11:08,1731507068920,-5,13/11/2024 09:11:08,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),192,image,Screen 4,4bf4ft,1,response,F,377.30000000295695,366.5,377.30000000295695,377.30000000295695,366.5,377.30000000295695,0,377.30000000295695,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,2c9bea06e1286af79725ebe7a1a3a112.jpg,,1,
569,1731525069544,13/11/2024 19:11:09,1731507069544,-5,13/11/2024 09:11:09,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),192,image,Screen 4,4bf4ft,1,timedOut,,1000.5999999999767,1000,1000.5999999999767,1000.5999999999767,1000,1000.5999999999767,0,1000.5999999999767,0,0,,Time Limit,screen,0,screen,image,,filler,J,2c9bea06e1286af79725ebe7a1a3a112.jpg,,1,
570,1731525069943,13/11/2024 19:11:09,1731507069943,-5,13/11/2024 09:11:09,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),192,image,Screen 5,nseref,2,continue,,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,399.79999999998836,1,399.79999999998836,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,2c9bea06e1286af79725ebe7a1a3a112.jpg,,1,
571,1731525070296,13/11/2024 19:11:10,1731507070296,-5,13/11/2024 09:11:10,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),193,image,Screen 4,4bf4ft,1,response,F,353.29999999998836,350.0999999999767,353.29999999998836,353.29999999998836,350.0999999999767,353.29999999998836,0,353.29999999998836,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,04010bc443e63d3299791526581d1c6a.jpg,,1,
572,1731525070943,13/11/2024 19:11:10,1731507070943,-5,13/11/2024 09:11:10,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),193,image,Screen 4,4bf4ft,1,timedOut,,1000.7000000059488,1000.2000000000116,1000.7000000059488,1000.7000000059488,1000.2000000000116,1000.7000000059488,0,1000.7000000059488,0,0,,Time Limit,screen,0,screen,image,,filler,J,04010bc443e63d3299791526581d1c6a.jpg,,1,
573,1731525071343,13/11/2024 19:11:11,1731507071343,-5,13/11/2024 09:11:11,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),193,image,Screen 5,nseref,2,continue,,400.0999999999767,400.0999999999767,400.0999999999767,400.0999999999767,400.0999999999767,400.0999999999767,1,400.0999999999767,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,04010bc443e63d3299791526581d1c6a.jpg,,1,
574,1731525071752,13/11/2024 19:11:11,1731507071752,-5,13/11/2024 09:11:11,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),194,image,Screen 4,4bf4ft,1,response,F,409.29999999701977,399.9000000000233,409.29999999701977,409.29999999701977,399.9000000000233,409.29999999701977,0,409.29999999701977,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,NegMidNonsoc_3.jpg,,1,
575,1731525072343,13/11/2024 19:11:12,1731507072343,-5,13/11/2024 09:11:12,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),194,image,Screen 4,4bf4ft,1,timedOut,,1000.4000000059605,999.9000000000233,1000.4000000059605,1000.4000000059605,999.9000000000233,1000.4000000059605,0,1000.4000000059605,0,0,,Time Limit,screen,0,screen,image,,filler,J,NegMidNonsoc_3.jpg,,1,
576,1731525072743,13/11/2024 19:11:12,1731507072743,-5,13/11/2024 09:11:12,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),194,image,Screen 5,nseref,2,continue,,400.19999999995343,400.19999999995343,400.19999999995343,400.19999999995343,400.19999999995343,400.19999999995343,1,400.19999999995343,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,NegMidNonsoc_3.jpg,,1,
577,1731525073184,13/11/2024 19:11:13,1731507073184,-5,13/11/2024 09:11:13,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),195,image,Screen 4,4bf4ft,1,response,F,440.9999999940628,433.20000000001164,440.9999999940628,440.9999999940628,433.20000000001164,440.9999999940628,0,440.9999999940628,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,5c427033413a93f5ad6704ea30e5151a.jpg,,1,
578,1731525073745,13/11/2024 19:11:13,1731507073745,-5,13/11/2024 09:11:13,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),195,image,Screen 4,4bf4ft,1,timedOut,,1001.6000000030035,1000,1001.6000000030035,1001.6000000030035,1000,1001.6000000030035,0,1001.6000000030035,0,0,,Time Limit,screen,0,screen,image,,filler,J,5c427033413a93f5ad6704ea30e5151a.jpg,,1,
579,1731525074143,13/11/2024 19:11:14,1731507074143,-5,13/11/2024 09:11:14,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),195,image,Screen 5,nseref,2,continue,,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,399.9000000000233,1,399.9000000000233,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,5c427033413a93f5ad6704ea30e5151a.jpg,,1,
580,1731525074512,13/11/2024 19:11:14,1731507074512,-5,13/11/2024 09:11:14,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),196,image,Screen 4,4bf4ft,1,response,F,369,366.79999999998836,369,369,366.79999999998836,369,0,369,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,fe3637013bb2ca277b1722b0cd5ccc5d.jpg,,1,
581,1731525075144,13/11/2024 19:11:15,1731507075144,-5,13/11/2024 09:11:15,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),196,image,Screen 4,4bf4ft,1,timedOut,,1000.7000000029802,1000.2999999999884,1000.7000000029802,1000.7000000029802,1000.2999999999884,1000.7000000029802,0,1000.7000000029802,0,0,,Time Limit,screen,0,screen,image,,filler,J,fe3637013bb2ca277b1722b0cd5ccc5d.jpg,,1,
582,1731525075543,13/11/2024 19:11:15,1731507075543,-5,13/11/2024 09:11:15,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),196,image,Screen 5,nseref,2,continue,,400,400,400,400,400,400,1,400,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,fe3637013bb2ca277b1722b0cd5ccc5d.jpg,,1,
583,1731525076544,13/11/2024 19:11:16,1731507076544,-5,13/11/2024 09:11:16,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),197,image,Screen 4,4bf4ft,1,timedOut,,1000.4999999970314,1000,1000.4999999970314,1000.4999999970314,1000,1000.4999999970314,0,1000.4999999970314,0,0,,Time Limit,screen,0,screen,image,,filler,J,Landscapes_130_h.jpg,,1,
584,1731525076943,13/11/2024 19:11:16,1731507076943,-5,13/11/2024 09:11:16,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),197,image,Screen 5,nseref,2,continue,,400.1000000000349,400.1000000000349,400.1000000000349,400.1000000000349,400.1000000000349,400.1000000000349,1,400.1000000000349,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,Landscapes_130_h.jpg,,1,
585,1731525077385,13/11/2024 19:11:17,1731507077385,-5,13/11/2024 09:11:17,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),198,image,Screen 4,4bf4ft,1,response,F,441.30000000295695,433.29999999998836,441.30000000295695,441.30000000295695,433.29999999998836,441.30000000295695,0,441.30000000295695,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,3c7e9ab5489449b4c6daec12e1f3d512.jpg,,1,
586,1731525077944,13/11/2024 19:11:17,1731507077944,-5,13/11/2024 09:11:17,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),198,image,Screen 4,4bf4ft,1,timedOut,,1001.0000000059372,999.8999999999651,1001.0000000059372,1001.0000000059372,999.8999999999651,1001.0000000059372,0,1001.0000000059372,0,0,,Time Limit,screen,0,screen,image,,filler,J,3c7e9ab5489449b4c6daec12e1f3d512.jpg,,1,
587,1731525078344,13/11/2024 19:11:18,1731507078344,-5,13/11/2024 09:11:18,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),198,image,Screen 5,nseref,2,continue,,400.20000000001164,400.20000000001164,400.20000000001164,400.20000000001164,400.20000000001164,400.20000000001164,1,400.20000000001164,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,3c7e9ab5489449b4c6daec12e1f3d512.jpg,,1,
588,1731525078777,13/11/2024 19:11:18,1731507078777,-5,13/11/2024 09:11:18,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),199,image,Screen 4,4bf4ft,1,response,F,433.30000000004657,416.70000000001164,433.30000000004657,433.30000000004657,416.70000000001164,433.30000000004657,0,433.30000000004657,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,3b7df679b2ffff2e72bd7f52fcb5388d.jpg,,2,
589,1731525079344,13/11/2024 19:11:19,1731507079344,-5,13/11/2024 09:11:19,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),199,image,Screen 4,4bf4ft,1,timedOut,,1000.5999999940395,1000,1000.5999999940395,1000.5999999940395,1000,1000.5999999940395,0,1000.5999999940395,0,0,,Time Limit,screen,0,screen,image,,window,J,3b7df679b2ffff2e72bd7f52fcb5388d.jpg,,2,
590,1731525079744,13/11/2024 19:11:19,1731507079744,-5,13/11/2024 09:11:19,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),199,image,Screen 5,nseref,2,continue,,400.0999999999767,400.0999999999767,400.0999999999767,400.0999999999767,400.0999999999767,400.0999999999767,1,400.0999999999767,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,3b7df679b2ffff2e72bd7f52fcb5388d.jpg,,2,
591,1731525080256,13/11/2024 19:11:20,1731507080256,-5,13/11/2024 09:11:20,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),200,image,Screen 4,4bf4ft,1,response,F,512.8000000059837,500,512.8000000059837,512.8000000059837,500,512.8000000059837,0,512.8000000059837,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,ffbde31cbf675ee721e5f3669beb82c7.jpg,,2,
592,1731525080745,13/11/2024 19:11:20,1731507080745,-5,13/11/2024 09:11:20,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),200,image,Screen 4,4bf4ft,1,timedOut,,1001.699999997043,1000,1001.699999997043,1001.699999997043,1000,1001.699999997043,0,1001.699999997043,0,0,,Time Limit,screen,0,screen,image,,window,J,ffbde31cbf675ee721e5f3669beb82c7.jpg,,2,
593,1731525081145,13/11/2024 19:11:21,1731507081145,-5,13/11/2024 09:11:21,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),200,image,Screen 5,nseref,2,continue,,400.1000000000349,400.1000000000349,400.1000000000349,400.1000000000349,400.1000000000349,400.1000000000349,1,400.1000000000349,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,ffbde31cbf675ee721e5f3669beb82c7.jpg,,2,
594,1731525081600,13/11/2024 19:11:21,1731507081600,-5,13/11/2024 09:11:21,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),201,image,Screen 4,4bf4ft,1,response,F,456.5999999970081,450,456.5999999970081,456.5999999970081,450,456.5999999970081,0,456.5999999970081,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,5b9a17117584d671f8ac090ec0bace1e.jpg,,2,
595,1731525082144,13/11/2024 19:11:22,1731507082144,-5,13/11/2024 09:11:22,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),201,image,Screen 4,4bf4ft,1,timedOut,,1000.5000000029686,1000,1000.5000000029686,1000.5000000029686,1000,1000.5000000029686,0,1000.5000000029686,0,0,,Time Limit,screen,0,screen,image,,window,J,5b9a17117584d671f8ac090ec0bace1e.jpg,,2,
596,1731525082544,13/11/2024 19:11:22,1731507082544,-5,13/11/2024 09:11:22,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),201,image,Screen 5,nseref,2,continue,,399.8999999999651,399.8999999999651,399.8999999999651,399.8999999999651,399.8999999999651,399.8999999999651,1,399.8999999999651,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,5b9a17117584d671f8ac090ec0bace1e.jpg,,2,
597,1731525082936,13/11/2024 19:11:22,1731507082936,-5,13/11/2024 09:11:22,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),202,image,Screen 4,4bf4ft,1,response,F,392.69999999704305,383.30000000004657,392.69999999704305,392.69999999704305,383.30000000004657,392.69999999704305,1,392.69999999704305,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
598,1731525083544,13/11/2024 19:11:23,1731507083544,-5,13/11/2024 09:11:23,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),202,image,Screen 4,4bf4ft,1,timedOut,,1000.8000000059837,1000.2000000000116,1000.8000000059837,1000.8000000059837,1000.2000000000116,1000.8000000059837,0,1000.8000000059837,0,0,,Time Limit,screen,0,screen,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
599,1731525083944,13/11/2024 19:11:23,1731507083944,-5,13/11/2024 09:11:23,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),202,image,Screen 5,nseref,2,continue,,400.1000000000349,400.1000000000349,400.1000000000349,400.1000000000349,400.1000000000349,400.1000000000349,1,400.1000000000349,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
600,1731525084944,13/11/2024 19:11:24,1731507084944,-5,13/11/2024 09:11:24,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),203,image,Screen 4,4bf4ft,1,timedOut,,1000.5999999999767,1000,1000.5999999999767,1000.5999999999767,1000,1000.5999999999767,0,1000.5999999999767,0,0,,Time Limit,screen,0,screen,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
601,1731525085344,13/11/2024 19:11:25,1731507085344,-5,13/11/2024 09:11:25,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),203,image,Screen 5,nseref,2,continue,,399.8999999999651,399.8999999999651,399.8999999999651,399.8999999999651,399.8999999999651,399.8999999999651,1,399.8999999999651,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,F,5a23a47679198e010456386f5e261a82.jpg,,,
602,1731525085455,13/11/2024 19:11:25,1731507085455,-5,13/11/2024 09:11:25,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),204,image,Screen 4,4bf4ft,1,response,F,111.29999999405118,99.90000000002328,111.29999999405118,111.29999999405118,99.90000000002328,111.29999999405118,0,111.29999999405118,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,Landscapes_072_h.jpg,,1,
603,1731525086345,13/11/2024 19:11:26,1731507086345,-5,13/11/2024 09:11:26,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),204,image,Screen 4,4bf4ft,1,timedOut,,1000.7999999940512,1000.2999999999884,1000.7999999940512,1000.7999999940512,1000.2999999999884,1000.7999999940512,0,1000.7999999940512,0,0,,Time Limit,screen,0,screen,image,,filler,J,Landscapes_072_h.jpg,,1,
604,1731525086744,13/11/2024 19:11:26,1731507086744,-5,13/11/2024 09:11:26,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),204,image,Screen 5,nseref,2,continue,,400,400,400,400,400,400,1,400,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,Landscapes_072_h.jpg,,1,
605,1731525087240,13/11/2024 19:11:27,1731507087240,-5,13/11/2024 09:11:27,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),205,image,Screen 4,4bf4ft,1,response,F,496.30000000598375,483.1000000000349,496.30000000598375,496.30000000598375,483.1000000000349,496.30000000598375,0,496.30000000598375,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,4fd2506b035ecc80da8c2d87cd421e05.jpg,,1,
606,1731525087745,13/11/2024 19:11:27,1731507087745,-5,13/11/2024 09:11:27,187004,8,task-5hh6,repeat-3dmk#2,41321032,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),205,image,Screen 4,4bf4ft,1,timedOut,,1000.4000000000233,999.9000000000233,1000.4000000000233,1000.4000000000233,999.9000000000233,1000.4000000000233,0,1000.4000000000233,0,0,,Time Limit,screen,0,screen,image,,filler,J,4fd2506b035ecc80da8c2d87cd421e05.jpg,,1,
