Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
7,1731605377720,14/11/2024 17:29:37,1731587377720,-5,14/11/2024 07:29:37,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41353651,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,16.700000000004366,0,16.700000000004366,16.700000000004366,0,16.700000000004366,1,16.700000000004366,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1731605384123,14/11/2024 17:29:44,1731587384123,-5,14/11/2024 07:29:44,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41353651,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,6435.500000004467,6433.0999999999985,6435.500000004467,6435.500000004467,6433.0999999999985,6435.500000004467,1,6435.500000004467,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1731605384132,14/11/2024 17:29:44,1731587384132,-5,14/11/2024 07:29:44,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41353651,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,9,4317,6433.0999999999985,6444.199999999997,4317,6433.0999999999985,6444.199999999997,1,4317,2127.199999999997,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1731605384138,14/11/2024 17:29:44,1731587384138,-5,14/11/2024 07:29:44,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41353651,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,,,,,,info,END,,,37755,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1731608005369,14/11/2024 18:13:25,1731579205369,-8,14/11/2024 02:13:25,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1731608007439,14/11/2024 18:13:27,1731579207439,-8,14/11/2024 02:13:27,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,1229.7000000953676,1216.9000000000005,1229.7000000953676,1229.7000000953676,1216.9000000000005,1229.7000000953676,1,1229.7000000953676,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1731608012714,14/11/2024 18:13:32,1731579212714,-8,14/11/2024 02:13:32,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,5291.700000071525,5283.299999999999,5291.700000071525,5291.700000071525,5283.299999999999,5291.700000071525,1,5291.700000071525,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
4,1731608012721,14/11/2024 18:13:32,1731579212721,-8,14/11/2024 02:13:32,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,15.100000000000364,0,15.100000000000364,15.100000000000364,0,15.100000000000364,1,15.100000000000364,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1731608019502,14/11/2024 18:13:39,1731579219502,-8,14/11/2024 02:13:39,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,6795.300000047684,6783.4,6795.300000047684,6795.300000047684,6783.4,6795.300000047684,1,6795.300000047684,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1731608019505,14/11/2024 18:13:39,1731579219505,-8,14/11/2024 02:13:39,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,9,1700.300000000001,6783.4,6799.200000023842,1700.300000000001,6783.4,6799.200000023842,1,1700.300000000001,5098.900000023841,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1731608019512,14/11/2024 18:13:39,1731579219512,-8,14/11/2024 02:13:39,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,16.399999999997817,0,16.399999999997817,16.399999999997817,0,16.399999999997817,1,16.399999999997817,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1731608025012,14/11/2024 18:13:45,1731579225012,-8,14/11/2024 02:13:45,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,5522.400000047684,5517.100000000002,5522.400000047684,5522.400000047684,5517.100000000002,5522.400000047684,1,5522.400000047684,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1731608025013,14/11/2024 18:13:45,1731579225013,-8,14/11/2024 02:13:45,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,7,1433.5,5517.100000000002,5523.300000023843,1433.5,5517.100000000002,5523.300000023843,1,1433.5,4089.8000000238426,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1731608025014,14/11/2024 18:13:45,1731579225014,-8,14/11/2024 02:13:45,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,41355069,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,1223x690,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,,,,,,info,END,,,19615,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1731610287011,14/11/2024 18:51:27,1731592287011,-5,14/11/2024 08:51:27,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1731610288495,14/11/2024 18:51:28,1731592288495,-5,14/11/2024 08:51:28,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,1362.5999999821188,1350,1362.5999999821188,1362.5999999821188,1350,1362.5999999821188,1,1362.5999999821188,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1731610295573,14/11/2024 18:51:35,1731592295573,-5,14/11/2024 08:51:35,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,7090.099999982119,7082.2,7090.099999982119,7090.099999982119,7082.2,7090.099999982119,1,7090.099999982119,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
4,1731610295588,14/11/2024 18:51:35,1731592295588,-5,14/11/2024 08:51:35,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,16.600000000000364,0,16.600000000000364,16.600000000000364,0,16.600000000000364,1,16.600000000000364,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1731610304644,14/11/2024 18:51:44,1731592304644,-5,14/11/2024 08:51:44,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,9078.19999999404,9067.6,9078.19999999404,9078.19999999404,9067.6,9078.19999999404,1,9078.19999999404,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1731610304646,14/11/2024 18:51:44,1731592304646,-5,14/11/2024 08:51:44,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,9,6950.9,9067.6,9080.69999999404,6950.9,9067.6,9080.69999999404,1,6950.9,2129.7999999940403,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1731610304653,14/11/2024 18:51:44,1731592304653,-5,14/11/2024 08:51:44,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,16.599999999998545,0,16.599999999998545,16.599999999998545,0,16.599999999998545,1,16.599999999998545,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1731610308134,14/11/2024 18:51:48,1731592308134,-5,14/11/2024 08:51:48,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,3501.5,3499.2000000000007,3501.5,3501.5,3499.2000000000007,3501.5,1,3501.5,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1731610308135,14/11/2024 18:51:48,1731592308135,-5,14/11/2024 08:51:48,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,,3501.9000000059605,3499.2000000000007,3501.9000000059605,3501.9000000059605,3499.2000000000007,3501.9000000059605,1,3501.9000000059605,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1731610308136,14/11/2024 18:51:48,1731592308136,-5,14/11/2024 08:51:48,187004,8,task-cax2,repeat-3dmk#3->-repeat-ku6w#3,41355918,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,END,,,21086,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
END OF FILE
