Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
2,1731524657688,13/11/2024 19:04:17,1731503057688,-6,13/11/2024 07:04:17,187004,8,task-efz1,,41320881,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,21873.6,21857,21873.6,21873.6,21857,21873.6,1,21873.6,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1731524657706,13/11/2024 19:04:17,1731503057706,-6,13/11/2024 07:04:17,187004,8,task-efz1,,41320881,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,21742,,,,0,,,,,,,,,,,
1,1731524646007,13/11/2024 19:04:06,1731506646007,-5,13/11/2024 09:04:06,187004,8,task-efz1,,41320889,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Study Welcome,16,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1731524882606,13/11/2024 19:08:02,1731506882606,-5,13/11/2024 09:08:02,187004,8,task-efz1,,41320889,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x768,,,0,Study Welcome,16,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,236019.69400000002,236003.094,236019.69400000002,236019.69400000002,236003.094,236019.69400000002,1,236019.69400000002,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1731524882643,13/11/2024 19:08:02,1731506882643,-5,13/11/2024 09:08:02,187004,8,task-efz1,,41320889,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x768,,,0,Study Welcome,16,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,236571,,,,0,,,,,,,,,,,
1,1731524687172,13/11/2024 19:04:47,1731495887172,-8,13/11/2024 03:04:47,187004,8,task-efz1,,41320935,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,612x672,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1731524718250,13/11/2024 19:05:18,1731495918250,-8,13/11/2024 03:05:18,187004,8,task-efz1,,41320935,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,612x672,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,31097.19999998808,31083.9,31097.19999998808,31097.19999998808,31083.9,31097.19999998808,1,31097.19999998808,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1731524718256,13/11/2024 19:05:18,1731495918256,-8,13/11/2024 03:05:18,187004,8,task-efz1,,41320935,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,612x672,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,31058,,,,0,,,,,,,,,,,
1,1731526308961,13/11/2024 19:31:48,1731508308961,-5,13/11/2024 09:31:48,187004,8,task-efz1,,41321956,BLIND,12064171,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Study Welcome,16,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1731526345473,13/11/2024 19:32:25,1731508345473,-5,13/11/2024 09:32:25,187004,8,task-efz1,,41321956,BLIND,12064171,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Study Welcome,16,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,36527.19999998808,36521.2,36527.19999998808,36527.19999998808,36521.2,36527.19999998808,1,36527.19999998808,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1731526345476,13/11/2024 19:32:25,1731508345476,-5,13/11/2024 09:32:25,187004,8,task-efz1,,41321956,BLIND,12064171,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Study Welcome,16,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,36497,,,,0,,,,,,,,,,,
END OF FILE
