Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
11,1737475217288,21/01/2025 16:00:17,1737457217288,-5,21/01/2025 06:00:17,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 6,yf7ssf,6,timedOut,,2999.0999999880733,2996.5999999999913,2999.0999999880733,2999.0999999880733,2996.5999999999913,2999.0999999880733,1,2999.0999999880733,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,,,,,,,,,,
12,1737475217413,21/01/2025 16:00:17,1737457217413,-5,21/01/2025 06:00:17,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,0,16.69999999999709,0,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,0,0
13,1737475222264,21/01/2025 16:00:22,1737457222264,-5,21/01/2025 06:00:22,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,continue,,4977.400000023845,4974.300000000003,4977.400000023845,4977.400000023845,4974.300000000003,4977.400000023845,0,4977.400000023845,0,0,,Click To Continue,Continue Button,7,object-69,image,,,,,,,,,,,,,,,0,1
14,1737475222269,21/01/2025 16:00:22,1737457222269,-5,21/01/2025 06:00:22,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,response,9,3388.300000000003,4974.300000000003,4982.999999988082,3388.300000000003,4974.300000000003,4982.999999988082,1,3388.300000000003,1594.699999988079,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,1,2
15,1737475223273,21/01/2025 16:00:23,1737457223273,-5,21/01/2025 06:00:23,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,info,,16.70000000001164,0,16.70000000001164,16.70000000001164,0,16.70000000001164,0,16.70000000001164,0,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,2
16,1737475227377,21/01/2025 16:00:27,1737457227377,-5,21/01/2025 06:00:27,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,continue,,4120.300000035757,4105.699999999997,4120.300000035757,4120.300000035757,4105.699999999997,4120.300000035757,0,4120.300000035757,0,0,,Click To Continue,Continue Button,7,object-82,image,,,,,,,,,,,,,,,1,3
17,1737475227378,21/01/2025 16:00:27,1737457227378,-5,21/01/2025 06:00:27,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,response,1,1948.0999999999913,4105.699999999997,4121.099999988073,1948.0999999999913,4105.699999999997,4121.099999988073,1,1948.0999999999913,2172.999999988082,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,2,4
18,1737475228378,21/01/2025 16:00:28,1737457228378,-5,21/01/2025 06:00:28,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,0,16.69999999999709,0,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,2,4
19,1737475232943,21/01/2025 16:00:32,1737457232943,-5,21/01/2025 06:00:32,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,continue,,4583.000000035769,4576.400000000009,4583.000000035769,4583.000000035769,4576.400000000009,4583.000000035769,0,4583.000000035769,0,0,,Click To Continue,Continue Button,7,object-151,image,,,,,,,,,,,,,,,2,5
20,1737475232948,21/01/2025 16:00:32,1737457232948,-5,21/01/2025 06:00:32,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,response,8,2409.100000000006,4576.400000000009,4587.799999988085,2409.100000000006,4576.400000000009,4587.799999988085,0,2409.100000000006,2178.699999988079,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,2,6
21,1737475233949,21/01/2025 16:00:33,1737457233949,-5,21/01/2025 06:00:33,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,info,,12.700000011915108,0,12.700000011915108,12.700000011915108,0,12.700000011915108,0,12.700000011915108,0,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,2,6
22,1737475241300,21/01/2025 16:00:41,1737457241300,-5,21/01/2025 06:00:41,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,continue,,7363.100000000006,7346.5,7363.100000000006,7363.100000000006,7346.5,7363.100000000006,0,7363.100000000006,0,0,,Click To Continue,Continue Button,7,object-161,image,,,,,,,,,,,,,,,2,7
23,1737475241300,21/01/2025 16:00:41,1737457241300,-5,21/01/2025 06:00:41,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,response,1,4552.899999999994,7346.5,7363.100000000006,4552.899999999994,7346.5,7363.100000000006,0,4552.899999999994,2810.2000000000116,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,2,8
24,1737475242294,21/01/2025 16:00:42,1737457242294,-5,21/01/2025 06:00:42,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,info,,16.60000000000582,0,16.60000000000582,16.60000000000582,0,16.60000000000582,0,16.60000000000582,0,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,2,8
25,1737475250604,21/01/2025 16:00:50,1737457250604,-5,21/01/2025 06:00:50,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,continue,,8326.800000035757,8323.5,8326.800000035757,8326.800000035757,8323.5,8326.800000035757,0,8326.800000035757,0,0,,Click To Continue,Continue Button,7,object-173,image,,,,,,,,,,,,,,,2,9
26,1737475250609,21/01/2025 16:00:50,1737457250609,-5,21/01/2025 06:00:50,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,response,9,3131.5,8323.5,8332.000000023836,3131.5,8323.5,8332.000000023836,0,3131.5,5200.500000023836,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,2,10
27,1737475251612,21/01/2025 16:00:51,1737457251612,-5,21/01/2025 06:00:51,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,info,,14.199999988079071,0,14.199999988079071,14.199999988079071,0,14.199999988079071,0,14.199999988079071,0,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,2,10
28,1737475339022,21/01/2025 16:02:19,1737457339022,-5,21/01/2025 06:02:19,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,continue,,87424.60000002384,87420.5,87424.60000002384,87424.60000002384,87420.5,87424.60000002384,0,87424.60000002384,0,0,,Click To Continue,Continue Button,7,object-183,image,,,,,,,,,,,,,,,2,11
29,1737475339026,21/01/2025 16:02:19,1737457339026,-5,21/01/2025 06:02:19,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,response,1,83718.29999999999,87420.5,87428.5,83718.29999999999,87420.5,87428.5,0,83718.29999999999,3710.2000000000116,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,2,12
30,1737475340026,21/01/2025 16:02:20,1737457340026,-5,21/01/2025 06:02:20,153647,19,task-7g1b,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42630882,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,END,,,188757,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1737475238510,21/01/2025 16:00:38,1737453638510,-6,21/01/2025 04:00:38,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#1,42630939,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1737475244950,21/01/2025 16:00:44,1737453644950,-6,21/01/2025 04:00:44,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#1,42630939,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,11374.799999952316,11359.2,11374.799999952316,11374.799999952316,11359.2,11374.799999952316,1,11374.799999952316,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1737475249733,21/01/2025 16:00:49,1737453649733,-6,21/01/2025 04:00:49,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#1,42630939,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 5,e3ks8t,2,continue,,4798.799999999999,4783.5,4798.799999999999,4798.799999999999,4783.5,4798.799999999999,1,4798.799999999999,0,0,,Click To Continue,Continue Button,2,object-68,instructions,,,,,,,,,,,,,,,,
4,1737475256498,21/01/2025 16:00:56,1737453656498,-6,21/01/2025 04:00:56,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#1,42630939,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,3,continue,,6780.499999928474,6766.5999999999985,6780.499999928474,6780.499999928474,6766.5999999999985,6780.499999928474,1,6780.499999928474,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
5,1737475256515,21/01/2025 16:00:56,1737453656515,-6,21/01/2025 04:00:56,153647,19,task-7g1b,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#1,42630939,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Subjective rating Practice,6,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,info,,16.599999999998545,0,16.599999999998545,16.599999999998545,0,16.599999999998545,1,16.599999999998545,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
