Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
8,1737473875199,21/01/2025 15:37:55,1737445075199,-8,20/01/2025 23:37:55,153647,19,task-wzke,repeat-3dmk#1,42629758,BLIND,12435184,,complete,,678fbdae4517087201af1442,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,1,500.1000000000058,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1737473876200,21/01/2025 15:37:56,1737445076200,-8,20/01/2025 23:37:56,153647,19,task-wzke,repeat-3dmk#1,42629758,BLIND,12435184,,complete,,678fbdae4517087201af1442,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1737473877183,21/01/2025 15:37:57,1737445077183,-8,20/01/2025 23:37:57,153647,19,task-wzke,repeat-3dmk#1,42629758,BLIND,12435184,,complete,,678fbdae4517087201af1442,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499.90000000000873,499.90000000000873,499.90000000000873,499.90000000000873,499.90000000000873,499.90000000000873,1,499.90000000000873,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1737473878184,21/01/2025 15:37:58,1737445078184,-8,20/01/2025 23:37:58,153647,19,task-wzke,repeat-3dmk#1,42629758,BLIND,12435184,,complete,,678fbdae4517087201af1442,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,1000,1000,1000,1000,1000,1000,1,1000,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1737473879166,21/01/2025 15:37:59,1737445079166,-8,20/01/2025 23:37:59,153647,19,task-wzke,repeat-3dmk#1,42629758,BLIND,12435184,,complete,,678fbdae4517087201af1442,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,499.90000000000873,499.90000000000873,499.90000000000873,499.90000000000873,499.90000000000873,499.90000000000873,1,499.90000000000873,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1737473880167,21/01/2025 15:38:00,1737445080167,-8,20/01/2025 23:38:00,153647,19,task-wzke,repeat-3dmk#1,42629758,BLIND,12435184,,complete,,678fbdae4517087201af1442,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,999.8999999999942,999.8999999999942,999.8999999999942,999.8999999999942,999.8999999999942,999.8999999999942,0,999.8999999999942,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1737473881150,21/01/2025 15:38:01,1737445081150,-8,20/01/2025 23:38:01,153647,19,task-wzke,repeat-3dmk#1,42629758,BLIND,12435184,,complete,,678fbdae4517087201af1442,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,1,500.1000000000058,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1737473881151,21/01/2025 15:38:01,1737445081151,-8,20/01/2025 23:38:01,153647,19,task-wzke,repeat-3dmk#1,42629758,BLIND,12435184,,complete,,678fbdae4517087201af1442,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,102030,,,,0,,,,,,,,,,,,,,,
1,1737473788602,21/01/2025 15:36:28,1737455788602,-5,21/01/2025 05:36:28,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1737473812729,21/01/2025 15:36:52,1737455812729,-5,21/01/2025 05:36:52,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,24066.100000035764,24050.4,24066.100000035764,24066.100000035764,24050.4,24066.100000035764,1,24066.100000035764,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1737473817134,21/01/2025 15:36:57,1737455817134,-5,21/01/2025 05:36:57,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,4420.800000000003,4404.200000000001,4420.800000000003,4420.800000000003,4404.200000000001,4420.800000000003,1,4420.800000000003,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1737473820118,21/01/2025 15:37:00,1737455820118,-5,21/01/2025 05:37:00,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3000.8000000476823,2998.7999999999956,3000.8000000476823,3000.8000000476823,2998.7999999999956,3000.8000000476823,1,3000.8000000476823,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1737473820854,21/01/2025 15:37:00,1737455820854,-5,21/01/2025 05:37:00,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,F,737.5000000476866,724.9000000000015,737.5000000476866,737.5000000476866,724.9000000000015,737.5000000476866,1,737.5000000476866,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1737473821845,21/01/2025 15:37:01,1737455821845,-5,21/01/2025 05:37:01,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,498,498,498,498,498,498,1,498,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1737473822840,21/01/2025 15:37:02,1737455822840,-5,21/01/2025 05:37:02,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,995.6999999999971,995.6999999999971,995.6999999999971,995.6999999999971,995.6999999999971,995.6999999999971,0,995.6999999999971,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1737473823826,21/01/2025 15:37:03,1737455823826,-5,21/01/2025 05:37:03,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,508.40000000000146,508.40000000000146,508.40000000000146,508.40000000000146,508.40000000000146,508.40000000000146,1,508.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1737473824801,21/01/2025 15:37:04,1737455824801,-5,21/01/2025 05:37:04,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,977.1000000357599,964.7999999999956,977.1000000357599,977.1000000357599,964.7999999999956,977.1000000357599,1,977.1000000357599,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1737473825779,21/01/2025 15:37:05,1737455825779,-5,21/01/2025 05:37:05,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,494,494,494,494,494,494,1,494,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1737473826561,21/01/2025 15:37:06,1737455826561,-5,21/01/2025 05:37:06,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,783,776.8000000000029,783,783,776.8000000000029,783,0,783,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1737473827559,21/01/2025 15:37:07,1737455827559,-5,21/01/2025 05:37:07,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,508.1000000000058,508.1000000000058,508.1000000000058,508.1000000000058,508.1000000000058,508.1000000000058,1,508.1000000000058,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1737473828557,21/01/2025 15:37:08,1737455828557,-5,21/01/2025 05:37:08,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,997.1999999999971,997.1999999999971,997.1999999999971,997.1999999999971,997.1999999999971,997.1999999999971,0,997.1999999999971,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1737473829528,21/01/2025 15:37:09,1737455829528,-5,21/01/2025 05:37:09,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,494.09999999999854,494.09999999999854,494.09999999999854,494.09999999999854,494.09999999999854,494.09999999999854,1,494.09999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1737473829529,21/01/2025 15:37:09,1737455829529,-5,21/01/2025 05:37:09,153647,19,task-wzke,repeat-3dmk#2,42629775,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,40872,,,,0,,,,,,,,,,,,,,,
1,1737473823830,21/01/2025 15:37:03,1737452223830,-6,21/01/2025 03:37:03,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1737473827897,21/01/2025 15:37:07,1737452227897,-6,21/01/2025 03:37:07,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,3967.8,3965.3,3967.8,3967.8,3965.3,3967.8,1,3967.8,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1737473830484,21/01/2025 15:37:10,1737452230484,-6,21/01/2025 03:37:10,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,2589.5,2582.5,2589.5,2589.5,2582.5,2589.5,1,2589.5,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1737473833475,21/01/2025 15:37:13,1737452233475,-6,21/01/2025 03:37:13,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,2999,2999,2999,2999,2999,2999,1,2999,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1737473834475,21/01/2025 15:37:14,1737452234475,-6,21/01/2025 03:37:14,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,999.5999999999985,999.5999999999985,999.5999999999985,999.5999999999985,999.5999999999985,999.5999999999985,0,999.5999999999985,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1737473835458,21/01/2025 15:37:15,1737452235458,-6,21/01/2025 03:37:15,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,1,499.7999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1737473836173,21/01/2025 15:37:16,1737452236173,-6,21/01/2025 03:37:16,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,714.4000000000015,699.8000000000029,714.4000000000015,714.4000000000015,699.8000000000029,714.4000000000015,1,714.4000000000015,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1737473837158,21/01/2025 15:37:17,1737452237158,-6,21/01/2025 03:37:17,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,1,499.8999999999978,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1737473838157,21/01/2025 15:37:18,1737452238157,-6,21/01/2025 03:37:18,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,999.6000000000022,999.6000000000022,999.6000000000022,999.6000000000022,999.6000000000022,999.6000000000022,0,999.6000000000022,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1737473839140,21/01/2025 15:37:19,1737452239140,-6,21/01/2025 03:37:19,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499.6999999999971,499.6999999999971,499.6999999999971,499.6999999999971,499.6999999999971,499.6999999999971,1,499.6999999999971,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1737473840140,21/01/2025 15:37:20,1737452240140,-6,21/01/2025 03:37:20,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,999.7000000000007,999.7000000000007,999.7000000000007,999.7000000000007,999.7000000000007,999.7000000000007,1,999.7000000000007,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1737473841123,21/01/2025 15:37:21,1737452241123,-6,21/01/2025 03:37:21,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,1,499.7999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1737473841720,21/01/2025 15:37:21,1737452241720,-6,21/01/2025 03:37:21,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,597.7000000000007,583.2000000000007,597.7000000000007,597.7000000000007,583.2000000000007,597.7000000000007,1,597.7000000000007,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1737473842707,21/01/2025 15:37:22,1737452242707,-6,21/01/2025 03:37:22,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,1,499.7999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1737473842708,21/01/2025 15:37:22,1737452242708,-6,21/01/2025 03:37:22,153647,19,task-wzke,repeat-3dmk#4,42629798,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,18795,,,,0,,,,,,,,,,,,,,,
